question_number,question,golden_answer,model_name,model_response,status,error_message,num_ctx_requested,actual_context_observed_if_available,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration,created_at,prompt_hash,kb_hash,question_hash,response_char_count,notes
11,Identify the primary products and services associated with Sewon America Inc. across its different operational sites in Georgia.,"Sewon America Inc. has three operating entries in Georgia and all three are located in LaGrange, Troup County, Georgia.
Sewon America Inc. | Product: Motor vehicle engines and parts
Sewon America Inc. | Product: Fire truck bodies
Sewon America Inc. | Product: Automotive aftermarket parts",qwen3.6:35b-a3b,"Answer: Based on the provided data, Sewon America Inc. operates three sites in Georgia with the following primary products and services: automotive aftermarket parts, motor vehicle engines and parts, and fire truck bodies. The complete record details are provided in the Evidence table below.

Evidence:
| row_id | Company | Product / Service |
|---|---|---|
| 148 | Sewon America Inc. | Automotive aftermarket parts |
| 151 | Sewon America Inc. | Motor vehicle engines and parts |
| 161 | Sewon America Inc. | Fire truck bodies |

Count: 3

Supporting row_ids: 148, 151, 161

Notes: All three records correspond to the exact company name ""Sewon America Inc."" in the knowledge base. No additional sites or product/service variations were found for this company.",ok,,65536,40274,40274,1280,12617166206,324749203,690305000,11457849000,2026-06-24T02:58:52.522237468Z,22f1cf101939c1bdff790584884ef12e4da8c3447736c690c0f627de6219e5f8,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,8bd668b48fce0f7e4e99a03899ca1ea0e25bee39b51bad2a1e0034b7c4eaf9a8,761,
12,List all Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain and specify their respective roles.,"There are 3 companies with primary involvement in the electric vehicle or battery supply chain. 

Duckyang | Role: General Automotive 
GSC Steel Stamping LLC | Role: Power Electronics 
Enchem America Inc. | Role: General Automotive",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 3 Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain. Their respective EV Supply Chain Roles are listed in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role |
|---|---|---|
| 35 | Duckyang | General Automotive |
| 51 | Enchem America Inc. | General Automotive |
| 69 | GSC Steel Stamping LLC | Power Electronics |

Count: 3

Supporting row_ids: 35, 51, 69

Notes: Filtered strictly on `Category` = ""Tier 2/3"" and `EV / Battery Relevant` = ""Yes"". Rows were scanned in order from the full knowledge base.",ok,,65536,40279,40279,5138,46639347460,329079442,694070000,45466447000,2026-06-24T02:59:39.230075129Z,96e1c4dfc1e6554c4b3f939c5219c05e8027383325698a76dbbe006da79e14e6,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,00cb58293c865db38f87bb45f88d4d7986994bb434c0fb3119f8a829aa453ae4,629,
13,"Show the full supplier network linked to Rivian Automotive in Georgia, broken down by tier and EV Supply Chain Role.","Rivian-linked suppliers in GA (by Primary OEMs column):
Duckyang [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Enchem America Inc. [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
GSC Steel Stamping LLC [Tier 2/3] | Role: Power Electronics | Primary OEMs: Hyundai Kia Rivian
Hyundai Transys Georgia Powertrain [Tier 1/2] | Role: Thermal Management | Primary OEMs: Hyundai Kia Rivian
Racemark International LLC [Tier 1] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Suzuki Manufacturing of America Corp. [OEM] | Role: Vehicle Assembly | Primary OEMs: Rivian Automotive",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 6 companies/facilities in Georgia linked to Rivian Automotive. They span from OEM to Tier 1/2 and Tier 2/3 categories, with roles including Vehicle Assembly, Thermal Management, Power Electronics, and General Automotive. The complete breakdown by tier and EV Supply Chain Role is provided in the Evidence table below.

Evidence:
| row_id | Company | Category | EV Supply Chain Role |
|---|---|---|---|
| 35 | Duckyang | Tier 2/3 | General Automotive |
| 51 | Enchem America Inc. | Tier 2/3 | General Automotive |
| 69 | GSC Steel Stamping LLC | Tier 2/3 | Power Electronics |
| 84 | Hyundai Transys Georgia Powertrain | Tier 1/2 | Thermal Management |
| 150 | Racemark International LLC | Tier 1 | General Automotive |
| 172 | Suzuki Manufacturing of America Corp. | OEM | Vehicle Assembly |

Count: 6
Supporting row_ids: 35, 51, 69, 84, 150, 172
Notes: None.",ok,,65536,40275,40275,3150,29542941935,327019061,685691000,28385729000,2026-06-24T03:00:08.847088413Z,d5aee936fc40ede32c738319882a4acf16882c254ea114216a06f8ea3870acd2,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1d7b254fe348e93dbcb145bc160ff4f456b4358fd03edd1ab7d9fa806da74c33,905,
14,Identify all Georgia companies with an EV Supply Chain Role related to wiring harnesses and show their Primary OEMs.,"There are 2 Georgia companies with an EV Supply Chain Role related to wiring harnesses:
WIKA USA | Primary OEMs: n/a
Woodbridge Foam Corp. | Primary OEMs: n/a",qwen3.6:35b-a3b,"Answer: Based on the provided data, there are 2 Georgia companies with an EV Supply Chain Role related to wiring harnesses. Their details, including Primary OEMs, are listed in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 196 | WIKA USA | HV and LV wiring harnesses for EVs and ICE vehicles | null |
| 197 | Woodbridge Foam Corp. | EV wiring harnesses and power distribution | null |

Count: 2

Supporting row_ids: 196, 197

Notes: Primary OEMs are listed as `null` in the source data for these records. No other companies in the knowledge base have a wiring harness-related EV Supply Chain Role.",ok,,65536,40275,40275,2342,22319784310,317395684,686187000,21170726000,2026-06-24T03:00:31.240420637Z,06a1eaecda56aae321839f535391e997990ce2833c47159562b958dd958c51fe,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,21bc0871f3ba12c43f67b2cf4b0c8cc4b95b5cbce4cf3cc4c07c9969274b5dbc,667,
15,Identify Georgia Tier 2/3 companies in the Electronic and Electrical Equipment industry group that could be upgraded to supply EV power electronics.,There are no Georgia Tier 2/3 companies listed under the Electronic and Other Electrical Equipment and Components industry group. So none can be upgraded to supply EV power electronics based on the provided evidence.,qwen3.6:35b-a3b,"Answer: Not found in the data.

Evidence:
| row_id | Company | Category | Industry Group |
|---|---|---|---|

Count: 0

Supporting row_ids: 

Notes: Filtered on `Category` = ""Tier 2/3"" and `Industry Group` = ""Electronic and Other Electrical Equipment and Components"". No records in the provided KB satisfy both conditions simultaneously. All companies listed under that industry group are classified as Tier 1/2, resulting in zero matches for this query.",ok,,65536,40279,40279,3687,34259567238,322785591,695342000,33097578999,2026-06-24T03:01:05.556201091Z,7173ac85088e28a7bf5048cf90890b59920212ef6f82738e887680303ba53cf7,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,b14b8796bb2dfed3332fb7e020854f9e6a81f335e9638872b9f8879e7f7ec339,454,
16,Find Georgia-based companies that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors.,"There is 1 company in Georgia specifically identified for the manufacture of materials suitable for EV battery current collectors:
Duckyang | Produce: High-quality electrodeposited (ED) copper foil for electric vehicles",qwen3.6:35b-a3b,"Answer: Based on the provided data, there is 1 Georgia-based company that manufactures copper foil or electrodeposited materials suitable for EV battery current collectors. The details are shown in the Evidence table below.

Evidence:
| row_id | Company | Location | Product / Service |
|---|---|---|---|
| 35 | Duckyang | Braselton, Hall County | High-quality electrodeposited (ED) copper foil for electric vehicles |

Count: 1
Supporting row_ids: 35
Notes: None.",ok,,65536,40272,40272,1550,14868368270,323218485,698883000,13691510000,2026-06-24T03:01:20.495607642Z,0a88f80a1fc4e980d8f757902ec7afffb8740bd7de1e87ba09b5cc220c61464d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,f57b30eabdd71e051afb9edf06942bc4dc6cc495d80a3a3b9ef81bfba2fe640a,464,
17,"Which Georgia Tier 1/2 companies produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components?","No Georgia Tier 1/2 companies are explicitly identified as producing engineered plastics, polymers, or composite materials applicable to EV structural or thermal components.",qwen3.6:35b-a3b,"Answer: Not found in the data.

Evidence:
| row_id | Company | Category | Product / Service |
|---|---|---|---|

Count: 0

Supporting row_ids: 

Notes: The knowledge base contains 18 records with the exact Category ""Tier 1/2"", but none of them list engineered plastics, polymers, or composite materials applicable to EV structural or thermal components in their Product / Service field. All stated filter conditions were applied exactly as written.",ok,,65536,40278,40278,4580,42216281452,331529647,703985000,41037104000,2026-06-24T03:02:02.779020635Z,9b6c1480009700438e570c909b1f3146bff4e4596da40b68172d26c34c73a96d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,ea98d89e0e530e2e52c74788bfa7e534ac84c9c89152d6549e37ffb6e015503d,448,
18,"Identify Georgia companies producing DC-to-DC converters, capacitors, or power electronics components and what tier is each assigned?","There are 5 Georgia companies producing DC-to-DC converters, capacitors, or power electronics components relevant to EV drivetrains. 
Yazaki North America [OEM Footprint]
ZF Gainesville LLC [OEM Supply Chain]
GSC Steel Stamping LLC [Tier 2/3] 
Hyundai MOBIS (Georgia) [Tier 1/2] 
Hyundai Transys Georgia Seating Systems [Tier 1/2]",qwen3.6:35b-a3b,"Answer: Based on the provided knowledge base, there are 5 Georgia companies/facilities listed that produce DC-to-DC converters, capacitors, or power electronics components. Their assigned categories (tiers) and the specific fields containing these products are detailed in the Evidence table below.

Evidence:
| row_id | Company | Category | Relevant Field Match |
|---|---|---|---|
| 69 | GSC Steel Stamping LLC | Tier 2/3 | Product / Service: Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.* |
| 99 | Hyundai MOBIS (Georgia) | Tier 1/2 | Product / Service: Capacitors, electronic automotive components |
| 130 | Hyundai Transys Georgia Seating Systems | Tier 1/2 | Product / Service: Automotive electronics, resonators, capacitors, resistors, electronics and electronic parts |
| 201 | Yazaki North America | OEM Footprint | EV Supply Chain Role: Power electronics, sensors, and EV systems |
| 204 | ZF Gainesville LLC | OEM Supply Chain | EV Supply Chain Role: EV thermal management and power electronics |

Count: 5

Supporting row_ids: 69, 99, 130, 201, 204

Notes: Matches were identified by searching for ""DC-to-DC converters"", ""capacitors"", or ""power electronics"" across the Product / Service and EV Supply Chain Role fields. Categories are reported exactly as listed in the data. Row 201 and 204 represent the same company (ZF Gainesville LLC) but appear under different footprint classifications in the KB.",ok,,65536,40277,40277,5645,51618422074,332759905,716627000,50427861000,2026-06-24T03:02:54.459897334Z,a4a409e60aca4318901c63af0d8337731ecd16f3d658ecc253e9457b8056dfb5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,a3e026d45ca3199f93512edefb83c3db4f7a9cb79ac63e520cc7798aeebd9ea4,1480,
19,"Which Georgia companies provide powder coating-related products or services, and what tier are they classified under?","There is only 1 Georgia company that provides Powder coating-related products/services:
Archer Aviation Inc. [Tier 2/3] | Produces: Powder coatings for automotive and other industries",qwen3.6:35b-a3b,"Answer: Based on the provided data, two Georgia companies are associated with powder coating-related products or services:
- **Archer Aviation Inc.** is classified as **Tier 2/3** and explicitly lists ""Powder coatings for automotive and other industries"" under its Product / Service.
- **TCI Powder Coatings** is classified as an **OEM**. While its company name indicates a focus on powder coatings, the KB records its Product / Service as ""Automotive assembly plant.""

Evidence:
| row_id | Company | Category (Tier) | Product / Service |
|---|---|---|---|
| 39 | Archer Aviation Inc. | Tier 2/3 | Powder coatings for automotive and other industries |
| 173 | TCI Powder Coatings | OEM | Automotive assembly plant |

Count: 2
Supporting row_ids: 39, 173
Notes: Both records were included as they explicitly reference powder coatings in either their Product / Service or Company name per the KB. TCI Powder Coatings' listed product/service differs from its company name in the provided data.",ok,,65536,40271,40271,2931,27209739301,325041872,682879000,26069484000,2026-06-24T03:03:21.746870321Z,5960220bf584ffb776c23c6141ddcba2a0ca676628db99fcae02a805f6118636,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,aa55611ee3febed1094d35eac0d3587a3ef2386e7729d6074755d2a9610bfe1a,990,
20,"Which Georgia companies are classified under Battery Cell/Battery Pack roles or battery-related products and are Tier 1/2, making them ready for direct OEM engagement and show which Primary OEMs they are linked to.","There are 6 Georgia companies classified under Battery Cell/Battery Pack roles or battery-related products and Tier 1/2, making them ready for direct OEM engagement. 

F&P Georgia Manufacturing | OEMs: Hyundai Kia 
Hitachi Astemo Americas Inc. | OEMs: Hyundai Kia 
Hollingsworth & Vose Co. | OEMs: Hyundai Kia 
Honda Development & Manufacturing | OEMs: Hyundai Kia 
Hyundai Motor Group | OEMs: Hyundai Kia 
IMMI | OEMs: Hyundai Kia",qwen3.6:35b-a3b,"Answer: Based on the provided knowledge base, there are 18 companies in Georgia classified under the Tier 1/2 category. These suppliers are positioned for direct OEM engagement and are linked to various primary automotive manufacturers. The complete list of these companies, along with their specific EV Supply Chain Roles and linked Primary OEMs, is detailed in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 10 | Fouts Brothers Fire Equipment | General Automotive | Multiple OEMs |
| 53 | F&P Georgia Manufacturing | Battery Pack | Hyundai Kia |
| 75 | Hitachi Astemo | General Automotive | Multiple OEMs |
| 76 | Hitachi Astemo Americas Inc. | Battery Cell | Hyundai Kia |
| 77 | Hollingsworth & Vose Co. | Battery Pack | Hyundai Kia |
| 78 | Honda Development & Manufacturing | Battery Cell | Hyundai Kia |
| 79 | Hwashin | General Automotive | Multiple OEMs |
| 80 | Hyundai & LG Energy Solution (LGES) | General Automotive | Multiple OEMs |
| 83 | Hyundai Motor Group | Battery Pack | Hyundai Kia |
| 84 | Hyundai Transys Georgia Powertrain | Thermal Management | Hyundai Kia Rivian |
| 86 | IMMI | Battery Pack | Hyundai Kia |
| 87 | IMS Gear Georgia Inc. | General Automotive | Multiple OEMs |
| 89 | JAC Products Inc. | General Automotive | Multiple OEMs |
| 93 | Hyundai Industrial Co. | General Automotive | Multiple OEMs |
| 99 | Hyundai MOBIS (Georgia) | General Automotive | Multiple OEMs |
| 130 | Hyundai Transys Georgia Seating Systems | General Automotive | Multiple OEMs |
| 145 | Inalfa Roof Systems Inc. | General Automotive | Multiple OEMs |
| 165 | Jefferson Southern Corp. | General Automotive | Multiple OEMs |

Count: 18

Supporting row_ids: 10, 53, 75, 76, 77, 78, 79, 80, 83, 84, 86, 87, 89, 93, 99, 130, 145, 165

Notes: Filter applied strictly on Category == ""Tier 1/2"" per exact-match rules. All listed companies meet the tier classification requirement and are included with their corresponding roles and OEM linkages as requested.",ok,,65536,40294,40294,6069,55190674678,315004601,710299000,54034884000,2026-06-24T03:04:17.015475531Z,52d3b9fee4b56c67acacd2e8a6360bb52db2cb7b6ba582c8c0be0e109666660f,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,da83cadc47c6f8c10d2cd7c7068448da4b4c4b94d6d4bc5a3ff987559b44c110,2032,
21,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.,"There are 5 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms. 

Arising Industries Inc. | Employment: 582 | EV Relevant: Indirect
Dinex Emissions Inc. | Employment: 500 | EV Relevant: Indirect
ACM Georgia LLC | Employment: 400 | EV Relevant: Indirect
FOX Factory | Employment: 345 | EV Relevant: Indirect
AVS | Employment: 310 | EV Relevant: Indirect",qwen3.6:35b-a3b,"Answer: There are 8 Tier 2/3 suppliers in Georgia with over 300 employees classified under the General Automotive EV Supply Chain Role. Their details are listed in the Evidence table below.

Evidence:
| row_id | Company | Category | Employment | EV Supply Chain Role | Location |
|---|---|---|---|---|---|
| 3 | Grudem | Tier 2/3 | 807 | General Automotive | Gainesville, Hall County |
| 4 | Flambeau Inc. | Tier 2/3 | 700 | General Automotive | Madison, Morgan County |
| 5 | Arising Industries Inc. | Tier 2/3 | 582 | General Automotive | Norcross, Gwinnett County |
| 6 | Dinex Emissions Inc. | Tier 2/3 | 500 | General Automotive | Dublin, Johnson County |
| 7 | ACM Georgia LLC | Tier 2/3 | 400 | General Automotive | Warrenton, Warren County |
| 9 | FOX Factory | Tier 2/3 | 345 | General Automotive | Duluth, Gwinnett County |
| 14 | Dongwon Autopart Technology Georgia LLC | Tier 2/3 | 315 | General Automotive | Hogansville, Meriwether County |
| 16 | AVS | Tier 2/3 | 310 | General Automotive | Alpharetta, Forsyth County |

Count: 8

Supporting row_ids: 3, 4, 5, 6, 7, 9, 14, 16

Notes: Filtered strictly on Category = ""Tier 2/3"", Employment > 300, and EV Supply Chain Role = ""General Automotive"". All locations are within Georgia. The phrase ""produce components transferable to EV platforms"" is descriptive of the General Automotive classification in this dataset.",ok,,65536,40283,40283,8246,76491184938,337478792,1923405000,74078140000,2026-06-24T03:05:33.584555377Z,c0ba03a1df9b22260b57c2f9380bff7a7808d3abc92c0a6a058f447c2834bc60,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,376ffef0fc7ee63593d0a5d46bcd67a2a9b3772dbab6d75e236bbd677103ef79,1376,
22,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.,"There are 2 Georgia Tier 2/3 companies in Chemicals and Allied Products industry group.

Archer Aviation Inc. | Product: Powder coatings for automotive and other industries 
Arising Industries Inc. | Product: Rubber powders for tires",qwen3.6:35b-a3b,"Answer: There are 2 Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group. The requested company names and their corresponding products are detailed in the Evidence table below.

Evidence:
| row_id | Company | Product / Service |
|---|---|---|
| 39 | Archer Aviation Inc. | Powder coatings for automotive and other industries |
| 111 | Arising Industries Inc. | Rubber powders for tires |

Count: 2

Supporting row_ids: 39, 111

Notes: None.",ok,,65536,40275,40275,4193,38343114718,339350265,694021000,37160688000,2026-06-24T03:06:12.002884328Z,870e5919ed91075f65e356fa287550b4c99894a0102a9f9770d1f589d21a0a4e,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1b4539e6bd50789be54b9b2242956728849f05acf197e4ee66f53d80fdab9c76,466,
23,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?","There are 28 Supply Chain Roles in Georgia served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem  

Role: Advanced electrical architecture for EVs | Only company: Yamaha Motor Manufacturing Corp.
Role: Body and chassis components for EV and ICE OEMs | Only company: Vanguard National Trailer Corp.
Role: Charging Infrastructure | Only company: Morgan Corp.
Role: EV and ICE component manufacturing | Only company: Vista Metals Corp.
Role: EV and ICE powertrain and HVAC components | Only company: Voestalpine Automotive Body Parts Inc.
Role: EV body, powertrain, and thermal components | Only company: ZF Gainesville LLC
Role: EV electrical distribution and interior systems | Only company: Yachiyo Manufacturing of America LLC
Role: EV sensors, braking, and control systems | Only company: YKK USA Inc.
Role: EV thermal management and power electronics | Only company: ZF Gainesville LLC
Role: EV thermal systems and electronics | Only company: ZF Gainesville LLC
Role: EV wiring harnesses and power distribution | Only company: Woodbridge Foam Corp.
Role: HV and LV wiring harnesses for EVs and ICE vehicles | Only company: WIKA USA
Role: High‑voltage EV connectors and electronics | Only company: Woory Industrial Co.
Role: Interior and exterior plastic parts | Only company: Wabash National Corp.
Role: Interior trim and textile components | Only company: Wheelabrator Group Inc.
Role: Machined components supporting EV and ICE vehicles | Only company: Trenton Pressing Inc.
Role: OEM corporate and engineering footprint (electrification) | Only company: Tie Down Engineering
Role: OEM corporate footprint and supplier integration | Only company: Trenton Pressing
Role: OEM corporate footprint influencing EV strategy | Only company: TI Fluid Systems
Role: OEM parent group footprint (EV + HD electrification) | Only company: TN Americas Holding Inc.
Role: OEM parent group footprint (electric truck strategy) | Only company: Toyota Industries Group (TACG-TICA)
Role: Plastic components for EV and ICE vehicles | Only company: Volvo Cars USA
Role: Power Electronics | Only company: GSC Steel Stamping LLC
Role: Power electronics, sensors, and EV systems | Only company: Yazaki North America
Role: Stamped and welded assemblies for OEMs | Only company: Vernay
Role: Stamped metal components for OEMs | Only company: Volvo Group North America
Role: Tier 1 automotive components | Only company: Valeo
Role: Vehicle safety systems OEM (EV + ICE) → Only company: TI Fluid Systems",qwen3.6:35b-a3b,"Answer: There are 28 EV Supply Chain Roles in Georgia that are served by only a single company according to the provided data. These roles and their corresponding companies are detailed in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role |
|---|---|---|
| 69 | GSC Steel Stamping LLC | Power Electronics |
| 119 | Morgan Corp. | Charging Infrastructure |
| 180 | TI Fluid Systems | Vehicle safety systems OEM (EV + ICE) |
| 181 | TI Fluid Systems | OEM corporate footprint influencing EV strategy |
| 182 | Tie Down Engineering | OEM corporate and engineering footprint (electrification) |
| 183 | TN Americas Holding Inc. | OEM parent group footprint (EV + HD electrification) |
| 184 | Toyota Industries Group (TACG-TICA) | OEM parent group footprint (electric truck strategy) |
| 185 | Trenton Pressing | OEM corporate footprint and supplier integration |
| 186 | Trenton Pressing Inc. | Machined components supporting EV and ICE vehicles |
| 187 | Valeo | Tier 1 automotive components |
| 188 | Vanguard National Trailer Corp. | Body and chassis components for EV and ICE OEMs |
| 189 | Vernay | Stamped and welded assemblies for OEMs |
| 190 | Vista Metals Corp. | EV and ICE component manufacturing |
| 191 | Voestalpine Automotive Body Parts Inc. | EV and ICE powertrain and HVAC components |
| 192 | Volvo Cars USA | Plastic components for EV and ICE vehicles |
| 193 | Volvo Group North America | Stamped metal components for OEMs |
| 194 | Wabash National Corp. | Interior and exterior plastic parts |
| 195 | Wheelabrator Group Inc. | Interior trim and textile components |
| 196 | WIKA USA | HV and LV wiring harnesses for EVs and ICE vehicles |
| 197 | Woodbridge Foam Corp. | EV wiring harnesses and power distribution |
| 198 | Woory Industrial Co. | High‑voltage EV connectors and electronics |
| 199 | Yachiyo Manufacturing of America LLC | EV electrical distribution and interior systems |
| 200 | Yamaha Motor Manufacturing Corp. | Advanced electrical architecture for EVs |
| 201 | Yazaki North America | Power electronics, sensors, and EV systems |
| 202 | YKK USA Inc. | EV sensors, braking, and control systems |
| 203 | ZF Gainesville LLC | EV body, powertrain, and thermal components |
| 204 | ZF Gainesville LLC | EV thermal management and power electronics |
| 205 | ZF Gainesville LLC | EV thermal systems and electronics |

Count: 28

Supporting row_ids: 69, 119, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205

Notes: Roles were identified by counting distinct companies per `EV Supply Chain Role` across the entire dataset. Only roles with exactly one associated company are listed. Standard roles like ""General Automotive,"" ""Materials,"" ""Battery Pack,"" ""Battery Cell,"" ""Thermal Management,"" and ""Vehicle Assembly"" serve multiple companies and are excluded. All values match the exact strings in the provided JSONL records.",ok,,65536,40282,40282,7740,71316303317,347985235,1860574000,68963694000,2026-06-24T03:07:23.394904207Z,86ed96f66e07d74df70e1c4fcbfa4b7acce298d31cb8b3833ad8eeab0b6b4300,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,fd4ead19a28964de27aec3aa319d85f070cfde25962d16e90a7109b510e25465,2966,
24,"Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?","There are 6 Georgia Battery Cell or Battery Pack suppliers that are sole-sourced by a specific OEM, indicating high dependency risk.
  • F&P Georgia Manufacturing | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Hitachi Astemo Americas Inc. | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hollingsworth & Vose Co. | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Honda Development & Manufacturing | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hyundai Motor Group | Role: Battery Pack | Primary OEM: Hyundai Kia
  • IMMI | Role: Battery Pack | Primary OEM: Hyundai Kia",qwen3.6:35b-a3b,"Answer: There are 6 Georgia-based suppliers with a Battery Cell or Battery Pack role in the provided data. All of these suppliers list ""Hyundai Kia"" as their primary OEM. The complete list of matching records is provided in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 53 | F&P Georgia Manufacturing | Battery Pack | Hyundai Kia |
| 76 | Hitachi Astemo Americas Inc. | Battery Cell | Hyundai Kia |
| 77 | Hollingsworth & Vose Co. | Battery Pack | Hyundai Kia |
| 78 | Honda Development & Manufacturing | Battery Cell | Hyundai Kia |
| 83 | Hyundai Motor Group | Battery Pack | Hyundai Kia |
| 86 | IMMI | Battery Pack | Hyundai Kia |

Count: 6

Supporting row_ids: 53, 76, 77, 78, 83, 86

Notes: All matching suppliers indicate ""Hyundai Kia"" as their primary OEM in the data. No additional filtering was applied beyond the specified EV Supply Chain Roles.",ok,,65536,40274,40274,2751,25914999585,319897823,710070000,24729846000,2026-06-24T03:07:49.381781237Z,fe11e5ab316302ec7b49a5ce0105cdcd478f2ec9df96e89003c8bfbc253caf11,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,017a2be80e3f42c6247734a4d41290f3164e8845af9962155543ba6324d01779,926,
25,"For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?","For Hyundai Metaplant, there are 6 Georgia-based EV component suppliers with less than 200 employees, flagging potential capacity fragility.
Enchem America Inc. | Employment: 155
F&P Georgia Manufacturing | Employment: 104
Hyundai Motor Group | Employment: 164
Hyundai Transys Georgia Powertrain | Employment: 130
IMMI | Employment: 100
Racemark International LLC | Employment: 120",qwen3.6:35b-a3b,"Answer: Based on the provided records, there are **6** Georgia-based suppliers that list Hyundai as a primary OEM and have fewer than 200 employees. These companies are detailed in the Evidence table below.

Evidence:
| row_id | Company | Primary OEMs | Employment |
|---|---|---|---|
| 51 | Enchem America Inc. | Hyundai Kia Rivian | 155 |
| 53 | F&P Georgia Manufacturing | Hyundai Kia | 104 |
| 83 | Hyundai Motor Group | Hyundai Kia | 164 |
| 84 | Hyundai Transys Georgia Powertrain | Hyundai Kia Rivian | 130 |
| 86 | IMMI | Hyundai Kia | 100 |
| 150 | Racemark International LLC | Hyundai Kia Rivian | 120 |

Count: 6

Supporting row_ids: 51, 53, 83, 84, 86, 150

Notes: Filter applied strictly on the `Primary OEMs` field containing ""Hyundai"" and `Employment` < 200. Rows with employment >= 200 or not explicitly listing Hyundai in the Primary OEMs field were excluded per exact-match rules. All records are Georgia-based as per the dataset scope.",ok,,65536,40283,40283,4540,41710198025,322444489,708317000,40529360000,2026-06-24T03:08:31.172117974Z,f8728e9daad8e6a25f120a4927d2c088af4efe2666ce7daa20bc2620362f6bd5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,0808058970336905805eadaddb1e12105f1c71af894d6e10209cd6a04dafb51d,954,
