question_number,question,golden_answer,model_name,model_response,status,error_message,num_ctx_requested,actual_context_observed_if_available,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration,created_at,prompt_hash,kb_hash,question_hash,response_char_count,notes
11,Identify the primary products and services associated with Sewon America Inc. across its different operational sites in Georgia.,"Sewon America Inc. has three operating entries in Georgia and all three are located in LaGrange, Troup County, Georgia.
Sewon America Inc. | Product: Motor vehicle engines and parts
Sewon America Inc. | Product: Fire truck bodies
Sewon America Inc. | Product: Automotive aftermarket parts",mistral-small3.2:24b,"Answer:
Sewon America Inc. operates at three different sites in Georgia, offering a variety of primary products and services. The details are provided in the Evidence table below.

Evidence:
| row_id | Company               | Location                     | Product / Service                                                                                   |
|--------|------------------------|-------------------------------|----------------------------------------------------------------------------------------------------|
| 148    | Sewon America Inc.     | LaGrange, Troup County      | Automotive aftermarket parts                                                                         |
| 150    | Sewon America Inc.     | Gray, Jones County           | Manufacturing and R&D engine parts for EV                                                           |
| 161    | Sewon America Inc.     | LaGrange, Troup County      | Motor vehicle engines and parts                                                                        |

Count: 3

Supporting row_ids: 148,150,161",ok,,65536,42012,42012,182,6920639328,236477125,702066000,5883785000,2026-06-24T03:30:50.323548015Z,22f1cf101939c1bdff790584884ef12e4da8c3447736c690c0f627de6219e5f8,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,8bd668b48fce0f7e4e99a03899ca1ea0e25bee39b51bad2a1e0034b7c4eaf9a8,1079,
12,List all Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain and specify their respective roles.,"There are 3 companies with primary involvement in the electric vehicle or battery supply chain. 

Duckyang | Role: General Automotive 
GSC Steel Stamping LLC | Role: Power Electronics 
Enchem America Inc. | Role: General Automotive",mistral-small3.2:24b,"Answer:
There are 20 Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain. The details of these companies and their respective roles are shown in the Evidence table below.

Evidence:
| row_id | Company                     | Category   | EV Supply Chain Role       |
|--------|------------------------------|------------|---------------------------|
| 35     | Duckyang                    | Tier 2/3   | General Automotive        |
| 48     | Elan Technology Inc.         | Tier 2/3   | General Automotive        |
| 51     | Enchem America Inc.          | Tier 2/3   | General Automotive        |
| 69     | GSC Steel Stamping LLC       | Tier 2/3   | Power Electronics         |
| 70     | Denso Manufacturing Georgia  | Tier 2/3   | General Automotive        |
| 71     | Haering Precision USA LP     | Tier 2/3   | Materials                 |
| 74     | Global Powertrain Systems LLC| Tier 2/3   | General Automotive        |
| 80     | Hyundai Industrial Co.        | Tier 2/3   | General Automotive        |
| 163    | SK Battery America           | Tier 2/3   | Materials                 |

Count: 9

Supporting row_ids: 35,48,51,69,70,71,74,80,163

Notes: <ties, ambiguity, data limitation, or blank>",ok,,65536,42017,42017,344,12167337984,216308794,705209000,11143563000,2026-06-24T03:31:02.65576263Z,96e1c4dfc1e6554c4b3f939c5219c05e8027383325698a76dbbe006da79e14e6,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,00cb58293c865db38f87bb45f88d4d7986994bb434c0fb3119f8a829aa453ae4,1257,
13,"Show the full supplier network linked to Rivian Automotive in Georgia, broken down by tier and EV Supply Chain Role.","Rivian-linked suppliers in GA (by Primary OEMs column):
Duckyang [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Enchem America Inc. [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
GSC Steel Stamping LLC [Tier 2/3] | Role: Power Electronics | Primary OEMs: Hyundai Kia Rivian
Hyundai Transys Georgia Powertrain [Tier 1/2] | Role: Thermal Management | Primary OEMs: Hyundai Kia Rivian
Racemark International LLC [Tier 1] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Suzuki Manufacturing of America Corp. [OEM] | Role: Vehicle Assembly | Primary OEMs: Rivian Automotive",mistral-small3.2:24b,"Answer:
The supplier network linked to Rivian Automotive in Georgia consists of 1 company. The requested fields are shown in the Evidence table below.

Evidence:
| row_id | Company | Category | EV Supply Chain Role |
|---|---|---|---|
| 152 | Rivian Automotive | Tier 1 | General Automotive |

Count: 1

Supporting row_ids: 152",ok,,65536,42014,42014,89,3890860581,231235347,703424000,2861855000,2026-06-24T03:31:06.686525588Z,d5aee936fc40ede32c738319882a4acf16882c254ea114216a06f8ea3870acd2,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1d7b254fe348e93dbcb145bc160ff4f456b4358fd03edd1ab7d9fa806da74c33,327,
14,Identify all Georgia companies with an EV Supply Chain Role related to wiring harnesses and show their Primary OEMs.,"There are 2 Georgia companies with an EV Supply Chain Role related to wiring harnesses:
WIKA USA | Primary OEMs: n/a
Woodbridge Foam Corp. | Primary OEMs: n/a",mistral-small3.2:24b,"Answer:
2 Georgia companies have an EV Supply Chain Role related to wiring harnesses. Their Primary OEMs are shown in the Evidence table.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 196 | WIKA USA | HV and LV wiring harnesses for EVs and ICE vehicles | Multiple OEMs |
| 197 | Woodbridge Foam Corp. | Automotive wiring harnesses & electrical distribution systems | Multiple OEMs |

Count: 2

Supporting row_ids: 196,197",ok,,65536,42014,42014,131,5262930078,238387405,703509000,4224252000,2026-06-24T03:31:12.111582049Z,06a1eaecda56aae321839f535391e997990ce2833c47159562b958dd958c51fe,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,21bc0871f3ba12c43f67b2cf4b0c8cc4b95b5cbce4cf3cc4c07c9969274b5dbc,465,
15,Identify Georgia Tier 2/3 companies in the Electronic and Electrical Equipment industry group that could be upgraded to supply EV power electronics.,There are no Georgia Tier 2/3 companies listed under the Electronic and Other Electrical Equipment and Components industry group. So none can be upgraded to supply EV power electronics based on the provided evidence.,mistral-small3.2:24b,"Answer:
Not found in the data.

Evidence:

Count: 0

Supporting row_ids:

Notes:",ok,,65536,42017,42017,24,1764376205,220569366,697689000,750633000,2026-06-24T03:31:14.042321215Z,7173ac85088e28a7bf5048cf90890b59920212ef6f82738e887680303ba53cf7,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,b14b8796bb2dfed3332fb7e020854f9e6a81f335e9638872b9f8879e7f7ec339,80,
16,Find Georgia-based companies that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors.,"There is 1 company in Georgia specifically identified for the manufacture of materials suitable for EV battery current collectors:
Duckyang | Produce: High-quality electrodeposited (ED) copper foil for electric vehicles",mistral-small3.2:24b,"Answer:
Not found in the data.

Evidence:

Count: 0

Supporting row_ids:

Notes:",ok,,65536,42010,42010,24,1768698389,236914367,701053000,745861000,2026-06-24T03:31:15.954947327Z,0a88f80a1fc4e980d8f757902ec7afffb8740bd7de1e87ba09b5cc220c61464d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,f57b30eabdd71e051afb9edf06942bc4dc6cc495d80a3a3b9ef81bfba2fe640a,80,
17,"Which Georgia Tier 1/2 companies produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components?","No Georgia Tier 1/2 companies are explicitly identified as producing engineered plastics, polymers, or composite materials applicable to EV structural or thermal components.",mistral-small3.2:24b,"Answer:
Not found in the data.

Evidence:

Count: 0

Supporting row_ids:

Notes:",ok,,65536,42015,42015,24,1769952285,230383402,701373000,749147000,2026-06-24T03:31:17.870970078Z,9b6c1480009700438e570c909b1f3146bff4e4596da40b68172d26c34c73a96d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,ea98d89e0e530e2e52c74788bfa7e534ac84c9c89152d6549e37ffb6e015503d,80,
18,"Identify Georgia companies producing DC-to-DC converters, capacitors, or power electronics components and what tier is each assigned?","There are 5 Georgia companies producing DC-to-DC converters, capacitors, or power electronics components relevant to EV drivetrains. 
Yazaki North America [OEM Footprint]
ZF Gainesville LLC [OEM Supply Chain]
GSC Steel Stamping LLC [Tier 2/3] 
Hyundai MOBIS (Georgia) [Tier 1/2] 
Hyundai Transys Georgia Seating Systems [Tier 1/2]",mistral-small3.2:24b,"Answer:
There are 3 Georgia companies producing DC-to-DC converters, capacitors, or power electronics components. The requested fields are shown in the Evidence table.

Evidence:
| row_id | Company | Category | EV Supply Chain Role |
|---|---|---|---|
| 69 | GSC Steel Stamping LLC | Tier 2/3 | Power Electronics |
| 75 | Hitachi Astemo (Georgia) | Tier 1/2 | General Automotive |
| 84 | Hyundai Transys Georgia Powertrain | Tier 1/2 | Thermal Management |

Count: 3

Supporting row_ids: 69,75,84",ok,,65536,42014,42014,143,5656120522,226952928,703775000,4614803000,2026-06-24T03:31:23.664840309Z,a4a409e60aca4318901c63af0d8337731ecd16f3d658ecc253e9457b8056dfb5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,a3e026d45ca3199f93512edefb83c3db4f7a9cb79ac63e520cc7798aeebd9ea4,496,
19,"Which Georgia companies provide powder coating-related products or services, and what tier are they classified under?","There is only 1 Georgia company that provides Powder coating-related products/services:
Archer Aviation Inc. [Tier 2/3] | Produces: Powder coatings for automotive and other industries",mistral-small3.2:24b,"Answer:
There are 2 Georgia companies that provide powder coating-related products or services. The requested fields (Company and Category) are shown in the Evidence table below.

Evidence:
| row_id | Company                     | Category   |
|--------|------------------------------|------------|
| 147    | PPG Industries Inc.          | Tier 1     |
| 168    | Stryten Energy               | Tier 1     |

Count: 2

Supporting row_ids: 147, 168",ok,,65536,42009,42009,112,4629124108,242837093,703125000,3593033000,2026-06-24T03:31:28.448436607Z,5960220bf584ffb776c23c6141ddcba2a0ca676628db99fcae02a805f6118636,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,aa55611ee3febed1094d35eac0d3587a3ef2386e7729d6074755d2a9610bfe1a,448,
20,"Which Georgia companies are classified under Battery Cell/Battery Pack roles or battery-related products and are Tier 1/2, making them ready for direct OEM engagement and show which Primary OEMs they are linked to.","There are 6 Georgia companies classified under Battery Cell/Battery Pack roles or battery-related products and Tier 1/2, making them ready for direct OEM engagement. 

F&P Georgia Manufacturing | OEMs: Hyundai Kia 
Hitachi Astemo Americas Inc. | OEMs: Hyundai Kia 
Hollingsworth & Vose Co. | OEMs: Hyundai Kia 
Honda Development & Manufacturing | OEMs: Hyundai Kia 
Hyundai Motor Group | OEMs: Hyundai Kia 
IMMI | OEMs: Hyundai Kia",mistral-small3.2:24b,"Answer:
There are 6 Georgia companies classified under Battery Cell/Battery Pack roles or battery-related products and are Tier 1/2, making them ready for direct OEM engagement. The requested fields are shown in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 76 | Hitachi Astemo Americas Inc. | Battery Cell | Hyundai Kia |
| 77 | Hollingsworth & Vose Co. | Battery Pack | Hyundai Kia |
| 78 | Honda Development & Manufacturing | Battery Cell | Hyundai Kia |
| 83 | Hyundai Motor Group | Battery Pack | Hyundai Kia |
| 105 | F&P Georgia Manufacturing | Battery Pack | Hyundai Kia |
| 204 | ZF Gainesville LLC | EV thermal systems and electronics | null |

Count: 6

Supporting row_ids: 76,77,78,83,105,204

Notes: <blank>",ok,,65536,42034,42034,226,8514439833,239081306,881382000,7302963000,2026-06-24T03:31:37.098885275Z,52d3b9fee4b56c67acacd2e8a6360bb52db2cb7b6ba582c8c0be0e109666660f,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,da83cadc47c6f8c10d2cd7c7068448da4b4c4b94d6d4bc5a3ff987559b44c110,790,
21,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.,"There are 5 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms. 

Arising Industries Inc. | Employment: 582 | EV Relevant: Indirect
Dinex Emissions Inc. | Employment: 500 | EV Relevant: Indirect
ACM Georgia LLC | Employment: 400 | EV Relevant: Indirect
FOX Factory | Employment: 345 | EV Relevant: Indirect
AVS | Employment: 310 | EV Relevant: Indirect",mistral-small3.2:24b,"Answer:
There are 10 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms. The details of these companies are shown in the Evidence table below.

Evidence:
| row_id | Company                          | Category   | Industry Group                     | Location                  | Employment |
|--------|-----------------------------------|------------|------------------------------------|---------------------------|------------|
| 1      | JTEKT North America Corp.        | Tier 1     | Transportation Equipment           | Pendergrass, Hall County  | 860        |
| 2      | Kautex Inc.                      | Tier 1     | Transportation Equipment           | Lavonia, Rabun County    | 800        |
| 3      | Grudem                           | Tier 2/3   | Machinery Except Electrical       | Gainesville, Hall County | 807        |
| 4      | Flambeau Inc.                     | Tier 2/3   | Fabricated Metal Products          | Madison, Morgan County   | 700        |
| 5      | Arising Industries Inc.           | Tier 2/3   | Rubber and Miscellaneous Plastic Products | Norcross, Gwinnett County | 582        |
| 6      | Dinex Emissions Inc.              | Tier 2/3   | Primary Metal Industries          | Dublin, Johnson County   | 500        |
| 7      | ACM Georgia LLC                   | Tier 2/3   | Textile Products                  | Warrenton, Warren County | 400        |
| 8      | Lark United Manufacturing Inc.     | Tier 1     | Transportation Equipment           | Dublin, Johnson County   | 700        |
| 9      | FOX Factory                       | Tier 2/3   | Fabricated Metal Products          | Duluth, Gwinnett County | 345        |
| 10     | Fouts Brothers Fire Equipment     | Tier 1/2   | Fabricated Metal Products          | Milledgeville, Baldwin County | 630      |

Count: 10

Supporting row_ids: 1,2,3,4,5,6,7,8,9,10

Notes: <blank>",ok,,65536,42022,42022,493,17169426794,235005990,882772000,15940444000,2026-06-24T03:31:54.42787663Z,c0ba03a1df9b22260b57c2f9380bff7a7808d3abc92c0a6a058f447c2834bc60,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,376ffef0fc7ee63593d0a5d46bcd67a2a9b3772dbab6d75e236bbd677103ef79,1974,
22,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.,"There are 2 Georgia Tier 2/3 companies in Chemicals and Allied Products industry group.

Archer Aviation Inc. | Product: Powder coatings for automotive and other industries 
Arising Industries Inc. | Product: Rubber powders for tires",mistral-small3.2:24b,"Answer:
There are 2 Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group. Their products are shown in the Evidence table below.

Evidence:
| row_id | Company                     | Product / Service                                                                 |
|--------|------------------------------|------------------------------------------------------------------------------------|
| 51     | Enchem America Inc.          | Electric wiring components                                                           |
| 111    | Arising Industries Inc.      | Rubber powders for tires                                                             |

Count: 2

Supporting row_ids: 51,111",ok,,65536,42012,42012,116,4799343714,252858075,702551000,3739968000,2026-06-24T03:31:59.416813144Z,870e5919ed91075f65e356fa287550b4c99894a0102a9f9770d1f589d21a0a4e,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1b4539e6bd50789be54b9b2242956728849f05acf197e4ee66f53d80fdab9c76,712,
23,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?","There are 28 Supply Chain Roles in Georgia served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem  

Role: Advanced electrical architecture for EVs | Only company: Yamaha Motor Manufacturing Corp.
Role: Body and chassis components for EV and ICE OEMs | Only company: Vanguard National Trailer Corp.
Role: Charging Infrastructure | Only company: Morgan Corp.
Role: EV and ICE component manufacturing | Only company: Vista Metals Corp.
Role: EV and ICE powertrain and HVAC components | Only company: Voestalpine Automotive Body Parts Inc.
Role: EV body, powertrain, and thermal components | Only company: ZF Gainesville LLC
Role: EV electrical distribution and interior systems | Only company: Yachiyo Manufacturing of America LLC
Role: EV sensors, braking, and control systems | Only company: YKK USA Inc.
Role: EV thermal management and power electronics | Only company: ZF Gainesville LLC
Role: EV thermal systems and electronics | Only company: ZF Gainesville LLC
Role: EV wiring harnesses and power distribution | Only company: Woodbridge Foam Corp.
Role: HV and LV wiring harnesses for EVs and ICE vehicles | Only company: WIKA USA
Role: High‑voltage EV connectors and electronics | Only company: Woory Industrial Co.
Role: Interior and exterior plastic parts | Only company: Wabash National Corp.
Role: Interior trim and textile components | Only company: Wheelabrator Group Inc.
Role: Machined components supporting EV and ICE vehicles | Only company: Trenton Pressing Inc.
Role: OEM corporate and engineering footprint (electrification) | Only company: Tie Down Engineering
Role: OEM corporate footprint and supplier integration | Only company: Trenton Pressing
Role: OEM corporate footprint influencing EV strategy | Only company: TI Fluid Systems
Role: OEM parent group footprint (EV + HD electrification) | Only company: TN Americas Holding Inc.
Role: OEM parent group footprint (electric truck strategy) | Only company: Toyota Industries Group (TACG-TICA)
Role: Plastic components for EV and ICE vehicles | Only company: Volvo Cars USA
Role: Power Electronics | Only company: GSC Steel Stamping LLC
Role: Power electronics, sensors, and EV systems | Only company: Yazaki North America
Role: Stamped and welded assemblies for OEMs | Only company: Vernay
Role: Stamped metal components for OEMs | Only company: Volvo Group North America
Role: Tier 1 automotive components | Only company: Valeo
Role: Vehicle safety systems OEM (EV + ICE) → Only company: TI Fluid Systems",mistral-small3.2:24b,"Answer:
There are 10 EV Supply Chain Roles in Georgia served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem. The roles and companies are shown in Evidence.

Evidence:
| row_id | Company | EV Supply Chain Role |
|---|---|---|
| 53 | F&P Georgia Manufacturing | Battery Pack |
| 76 | Hitachi Astemo Americas Inc. | Battery Cell |
| 77 | Hollingsworth & Vose Co. | Battery Pack |
| 78 | Honda Development & Manufacturing | Battery Cell |
| 104 | Hyundai Transys Georgia Seating Systems | Thermal Management |
| 129 | Novelis Inc. | Thermal Management |
| 130 | Hyundai Transys Georgia Powertrain | Thermal Management |
| 150 | Racemark International LLC | General Automotive |
| 178 | Thermal Ceramics Inc. | Vehicle Assembly |

Count: 9

Supporting row_ids: 53,76,77,78,104,129,130,150,178",ok,,65536,42020,42020,246,9010491038,251233594,699483000,7964156000,2026-06-24T03:32:08.573594188Z,86ed96f66e07d74df70e1c4fcbfa4b7acce298d31cb8b3833ad8eeab0b6b4300,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,fd4ead19a28964de27aec3aa319d85f070cfde25962d16e90a7109b510e25465,835,
24,"Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?","There are 6 Georgia Battery Cell or Battery Pack suppliers that are sole-sourced by a specific OEM, indicating high dependency risk.
  • F&P Georgia Manufacturing | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Hitachi Astemo Americas Inc. | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hollingsworth & Vose Co. | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Honda Development & Manufacturing | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hyundai Motor Group | Role: Battery Pack | Primary OEM: Hyundai Kia
  • IMMI | Role: Battery Pack | Primary OEM: Hyundai Kia",mistral-small3.2:24b,"Answer:
Not found in the data.

Evidence:

Count: 0

Supporting row_ids:

Notes:",ok,,65536,42014,42014,24,1773514357,235285137,698374000,749885000,2026-06-24T03:32:10.513908167Z,fe11e5ab316302ec7b49a5ce0105cdcd478f2ec9df96e89003c8bfbc253caf11,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,017a2be80e3f42c6247734a4d41290f3164e8845af9962155543ba6324d01779,80,
25,"For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?","For Hyundai Metaplant, there are 6 Georgia-based EV component suppliers with less than 200 employees, flagging potential capacity fragility.
Enchem America Inc. | Employment: 155
F&P Georgia Manufacturing | Employment: 104
Hyundai Motor Group | Employment: 164
Hyundai Transys Georgia Powertrain | Employment: 130
IMMI | Employment: 100
Racemark International LLC | Employment: 120",mistral-small3.2:24b,"Answer:
Not found in the data.

Evidence:

Count: 0

Supporting row_ids:

Notes:",ok,,65536,42021,42021,24,1774896298,234459958,698534000,746514000,2026-06-24T03:32:12.439984849Z,f8728e9daad8e6a25f120a4927d2c088af4efe2666ce7daa20bc2620362f6bd5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,0808058970336905805eadaddb1e12105f1c71af894d6e10209cd6a04dafb51d,80,
26,Identify Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive.,"There are 2 Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive:
Duckyang | OEMs: Hyundai Kia Rivian
Enchem America Inc. | OEMs: Hyundai Kia Rivian",mistral-small3.2:24b,"Answer:
There are 10 Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive. The requested fields are shown in the Evidence table below.

Evidence:
| row_id | Company | Category | Industry Group | Location | Address | Latitude | Longitude | Primary Facility Type | EV Supply Chain Role | Product / Service |
|---|---|---|---|---|---|---|---|---|---|---|
| 104 | Flambeau Inc. | Tier 2/3 | Fabricated Metal Products | Madison, Morgan County | 1330 Atlanta Highway, Madison, GA 30650 | 33.5804884 | -83.4853334 | Manufacturing Plant | General Automotive | Door locks, ignition locks, side mirrors and door handles |
| 21 | Down 2 Earth Trailers | Tier 2/3 | Primary Metal Industries | Baxley, Appling County | 1605 E Parker Street, Baxley, GA 31513 | 31.7707316 | -82.3229771 | Manufacturing Plant | General Automotive | Standard and custom aluminum-lithium products for automotive customers |
| 40 | Boogook Industries | Tier 2/3 | Rubber and Miscellaneous Plastic Products | Macon, Twiggs County | 2600 Weaver Rd Suite 1-11, Macon, GA 31217 | 32.8141689 | -83.5566387 | Manufacturing Plant | General Automotive | Plastic injection gear wheels |
| 48 | Erdrich USA Inc. | Tier 2/3 | Primary Metal Industries | Dublin, Laurens County | 112 Willie Paulk Parkway, Dublin, GA 31021 | 32.5001482 | -82.9817196 | Manufacturing Plant | General Automotive | Aluminum sheet for automotive bodies |
| 52 | EVCO Plastics | Tier 2/3 | Primary Metal Industries | Calhoun, Gordon County | 100 EVCO Drive, Calhoun, GA 30701 | 34.4455959 | -84.9210517 | Manufacturing Plant | General Automotive | Recycler of copper, precious metals, and non-ferrous materials |
| 60 | Freudenberg-NOK | Tier 2/3 | Fabricated Metal Products | LaGrange, Troup County | 1618 Lukken Industrial Dr, LaGrange, GA 30240 | 33.0137815 | -85.063217 | Manufacturing Plant | General Automotive | Stamped blanks Flexible metal hoses for exhaust systems, thermal compensators, among other automotive |
| 69 | GSC Steel Stamping LLC | Tier 2/3 | Machinery Except Electrical | Adairsville, Bartow County | 104 International Pkwy, Adairsville, GA 30103 | 34.3845755 | -84.9241385 | Manufacturing Plant | General Automotive | Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.* |
| 72 | Hanon Systems USA LLC | Tier 2/3 | Machinery Except Electrical | Shorter, Spalding County | 400 Hanon Dr, Shorter, GA 36075 | 32.4705166 | -85.8969782 | Manufacturing Plant | General Automotive | Internal combustion engines |
| 82 | GLOVIS Georgia LLC | Tier 2/3 | Fabricated Metal Products | Savannah, Bryan County | 127 N Park Ct, Savannah, GA 31407 | 32.231682 | -81.1991214 | Manufacturing Plant | General Automotive | Metal parts and subassemblies for the automotive industry |
| 150 | Racemark International LLC | Tier 2/3 | Transportation Equipment | Gray, Jones County | 152 Racemark Dr, Gray, GA 31032 | 32.991607 | -83.567362 | R&D | General Automotive | Manufacturing and R&D engine parts for EV |

Count: 10

Supporting row_ids: 104,21,40,48,52,60,69,72,82,150

Notes: <blank>",ok,,65536,42011,42011,1059,35475556509,221840834,698486000,34460604000,2026-06-24T03:32:48.061105631Z,257d3f02acae25dfdfb5813a430f50cffc2f172ec875e203a7ca185b75d4827c,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,31a1b5eb21a662bc4ce93a3ddb1f5d0bf2faa638bd2540529959ed83d698a346,3115,
27,Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').,"There are 11 Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base.  
Fouts Brothers Fire Equipment 
Hitachi Astemo
Hwashin
Hyundai & LG Energy Solution (LGES)
IMS Gear Georgia Inc.
JAC Products Inc.
Hyundai Industrial Co.
Hyundai MOBIS (Georgia)
Hyundai Transys Georgia Seating Systems
Inalfa Roof Systems Inc.
Jefferson Southern Corp.",mistral-small3.2:24b,"Answer:
There are 10 Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs'). The relevant details are shown in the Evidence table below.

Evidence:
| row_id | Company                          | Category   | Primary OEMs    |
|--------|----------------------------------|------------|-----------------|
| 76     | Hitachi Astemo Americas Inc.      | Tier 1/2   | Multiple OEMs   |
| 77     | Hollingsworth & Vose Co.          | Tier 1/2   | Multiple OEMs   |
| 78     | Honda Development & Manufacturing | Tier 1/2   | Multiple OEMs   |
| 95     | Kia Georgia Inc.                  | OEM        | Club Car LLC    |
| 96     | KTX America Corporation           | Tier 1     | Multiple OEMs   |
| 97     | Kumho Tire USA Inc.               | Tier 1     | Multiple OEMs   |
| 98     | Kyungshin America Corp.            | Tier 1     | Multiple OEMs   |
| 99     | Hyundai MOBIS (Georgia)           | Tier 1/2   | Multiple OEMs   |
| 103    | Decostar Industries               | Tier 2/3   | Multiple OEMs   |
| 157    | Seoyon E-Hwa Interior Systems     | Tier 1     | Multiple OEMs   |

Count: 10

Supporting row_ids: 76,77,78,95,96,97,98,99,103,157

Notes:",ok,,65536,42019,42019,380,13334761802,239051580,701817000,12305185000,2026-06-24T03:33:01.535879754Z,9d4339fcc168fc7a545c92f9fa981cb2d5b7ac7cfd0c4a831246f34ce760b970,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,5d09aa0e189021d4bda587f37e980e6a0d17ff6e3d562bc887ae8817c6aedea5,1211,
28,Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.,"There are 3 Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees.
 Freudenberg-NOK | Employment: 160 | Role: Thermal Management
 Hyundai Transys Georgia Powertrain | Employment: 130 | Role: Thermal Management
 Peerless-Winsmith Inc. | Employment: 160 | Role: Thermal Management",mistral-small3.2:24b,"Answer:
There are 2 Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees. The requested fields are shown in Evidence.

Evidence:
| row_id | Company                     | EV Supply Chain Role      | Employment |
|--------|------------------------------|---------------------------|------------|
| 69     | GSC Steel Stamping LLC       | Power Electronics         | 350        |
| 71     | Haering Precision USA LP     | Materials                 | 170        |

Count: 2

Supporting row_ids: 69,71",ok,,65536,42020,42020,126,5118363456,244836154,704378000,4062815000,2026-06-24T03:33:06.815375552Z,34dce00d151933a4c7c5ac9d932559f0e6e05e01c564e5177fb1d99954ce4508,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,6cc101188b4e75e60600caeed4da3ebbf3962e9163475fa9acff141ef8a88db8,543,
