question_number,question,golden_answer,model_name,model_response,status,error_message,num_ctx_requested,actual_context_observed_if_available,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration,created_at,prompt_hash,kb_hash,question_hash,response_char_count,notes
11,Identify the primary products and services associated with Sewon America Inc. across its different operational sites in Georgia.,"Sewon America Inc. has three operating entries in Georgia and all three are located in LaGrange, Troup County, Georgia.
Sewon America Inc. | Product: Motor vehicle engines and parts
Sewon America Inc. | Product: Fire truck bodies
Sewon America Inc. | Product: Automotive aftermarket parts",gemma3:27b,"Answer: Sewon America Inc. has three locations in Georgia with the following products and services: automotive parts, custom made cargo trailers, and fluid-carrying systems. There are 3 matching records shown in the Evidence table below.

Evidence:
| row_id | Company | Product / Service | Employment |
|---|---|---|---|
| 151 | Sewon America Inc. | Fire truck bodies | 75 |
| 157 | Sewon E-Hwa Interior Systems | Automotive electronics, resonators, capacitors, resistors, electronics and electronic parts | 85 |
| 158 | Sewon America Inc. | Custom made cargo trailers Jeff | 75 |

Count: 3

Supporting row_ids: 151, 157, 158

Notes: None.",ok,,65536,39138,39138,178,7650846196,440298847,680717000,6247467000,2026-06-24T03:21:21.374779133Z,22f1cf101939c1bdff790584884ef12e4da8c3447736c690c0f627de6219e5f8,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,8bd668b48fce0f7e4e99a03899ca1ea0e25bee39b51bad2a1e0034b7c4eaf9a8,639,
12,List all Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain and specify their respective roles.,"There are 3 companies with primary involvement in the electric vehicle or battery supply chain. 

Duckyang | Role: General Automotive 
GSC Steel Stamping LLC | Role: Power Electronics 
Enchem America Inc. | Role: General Automotive",gemma3:27b,"Answer: There are 21 Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain. Their roles are detailed in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role |
|---|---|---|
| 3 | Grudem | General Automotive |
| 4 | Flambeau Inc. | General Automotive |
| 5 | Arising Industries Inc. | Indirect |
| 6 | Dinex Emissions Inc. | General Automotive |
| 7 | ACM Georgia LLC | General Automotive |
| 11 | Ascend Elements | Materials |
| 12 | Aspen Aerogels | Materials |
| 13 | Aurubis | Materials |
| 14 | Dongwon Autopart Technology Georgia LLC | General Automotive |
| 15 | Beaver Manufacturing Co. Inc. | Materials |
| 16 | AVS | General Automotive |
| 17 | Blue Ridge Manufacturing | Materials |
| 35 | Duckyang | Electric vehicle components |
| 52 | EVCO Plastics | Materials |
| 53 | Fouts Brothers Fire Equipment | Battery Pack |
| 60 | Bonnell Aluminum | Thermal Management |
| 61 | Arising Industries Inc. | Rubber powders for tires |
| 71 | Haering Precision USA LP | Materials |
| 111 | Arising Industries Inc. | Rubber powders for tires |
| 123 | SK Battery America | Materials |
| 150 | Racemark International LLC | EV battery parts |

Count: 21

Supporting row_ids: 3,4,5,6,7,11,12,13,14,15,16,17,35,52,53,60,61,71,111,123,150

Notes: None.",ok,,65536,39144,39144,426,16359457580,442942579,680628000,14965535000,2026-06-24T03:21:38.001974229Z,96e1c4dfc1e6554c4b3f939c5219c05e8027383325698a76dbbe006da79e14e6,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,00cb58293c865db38f87bb45f88d4d7986994bb434c0fb3119f8a829aa453ae4,1322,
13,"Show the full supplier network linked to Rivian Automotive in Georgia, broken down by tier and EV Supply Chain Role.","Rivian-linked suppliers in GA (by Primary OEMs column):
Duckyang [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Enchem America Inc. [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
GSC Steel Stamping LLC [Tier 2/3] | Role: Power Electronics | Primary OEMs: Hyundai Kia Rivian
Hyundai Transys Georgia Powertrain [Tier 1/2] | Role: Thermal Management | Primary OEMs: Hyundai Kia Rivian
Racemark International LLC [Tier 1] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Suzuki Manufacturing of America Corp. [OEM] | Role: Vehicle Assembly | Primary OEMs: Rivian Automotive",gemma3:27b,"Answer: There are 10 suppliers linked to Rivian Automotive in Georgia. The supplier network is broken down by tier and EV Supply Chain Role in the Evidence table below.

Evidence:
| row_id | Company | Category | EV Supply Chain Role |
|---|---|---|---|
| 150 | Racemark International LLC | Tier 1 | Materials |
| 171 | Superior Essex Inc. | Tier 1 | Vehicle Assembly |
| 172 | Suzuki Manufacturing of America Corp. | OEM | Vehicle Assembly |
| 173 | TCI Powder Coatings | OEM | Vehicle Assembly |
| 174 | TDK Components USA Inc. | Tier 1 | Vehicle Assembly |
| 175 | TE Connectivity | OEM | Vehicle Assembly |
| 176 | Teklas USA | OEM | Vehicle Assembly |
| 177 | Textron Specialized Vehicles | OEM | Vehicle Assembly |
| 178 | Thermal Ceramics Inc. | Tier 1 | Vehicle Assembly |
| 179 | Thomson Plastics Inc. | Tier 1 | Vehicle Assembly |

Count: 10

Supporting row_ids: 150, 171, 172, 173, 174, 175, 176, 177, 178, 179

Notes: None.",ok,,65536,39140,39140,306,12055139001,389772678,682566000,10743647000,2026-06-24T03:21:50.325669281Z,d5aee936fc40ede32c738319882a4acf16882c254ea114216a06f8ea3870acd2,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1d7b254fe348e93dbcb145bc160ff4f456b4358fd03edd1ab7d9fa806da74c33,934,
14,Identify all Georgia companies with an EV Supply Chain Role related to wiring harnesses and show their Primary OEMs.,"There are 2 Georgia companies with an EV Supply Chain Role related to wiring harnesses:
WIKA USA | Primary OEMs: n/a
Woodbridge Foam Corp. | Primary OEMs: n/a",gemma3:27b,"Answer: There are 6 Georgia companies with an EV Supply Chain Role related to wiring harnesses. The requested information is shown in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 122 | Nidec Elesys Americas Corp. | General Automotive | Multiple OEMs |
| 168 | FREYR Battery | General Automotive | Multiple OEMs |
| 175 | TE Connectivity | General Automotive | Multiple OEMs |
| 196 | WIKA USA | HV and LV wiring harnesses for EVs and ICE vehicles | null |
| 201 | Yazaki North America | Automotive electronics and systems | null |
| 202 | YKK USA Inc. | EV sensors, braking, and control systems | null |

Count: 6

Supporting row_ids: 122, 168, 175, 196, 201, 202

Notes: None.",ok,,65536,39137,39137,223,9229716360,454704697,708951000,7834274000,2026-06-24T03:21:59.875973539Z,06a1eaecda56aae321839f535391e997990ce2833c47159562b958dd958c51fe,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,21bc0871f3ba12c43f67b2cf4b0c8cc4b95b5cbce4cf3cc4c07c9969274b5dbc,748,
15,Identify Georgia Tier 2/3 companies in the Electronic and Electrical Equipment industry group that could be upgraded to supply EV power electronics.,There are no Georgia Tier 2/3 companies listed under the Electronic and Other Electrical Equipment and Components industry group. So none can be upgraded to supply EV power electronics based on the provided evidence.,gemma3:27b,"Answer: There are 13 Georgia Tier 2/3 companies in the Electronic and Other Electrical Equipment industry group that could be upgraded to supply EV power electronics. The requested details are shown in Evidence below.

Evidence:
| row_id | Company | Industry Group | Category |
|---|---|---|---|
| 111 | Arising Industries Inc. | Chemicals and Allied Products | Tier 2/3 |
| 112 | Ascend Elements | Rubber and Miscellaneous Plastic Products | Tier 2/3 |
| 120 | HELLA Automotive Sales Inc. | Electronic and Other Electrical Equipment and Components | Tier 2/3 |
| 122 | Nidec Elesys Americas Corp. | Transportation Equipment | Tier 1 |
| 148 | Enplas USA Inc. | Primary Metal Industries | Tier 2/3 |
| 152 | EVCO Plastics | Primary Metal Industries | Tier 2/3 |
| 160 | Denkai America | Stone, Clay, Glass and Concrete Products | Tier 2/3 |
| 162 | HEXPOL Compounding Corp. | Machinery Except Electrical | Tier 2/3 |
| 165 | SungEel Recycling Park Georgia | Miscellaneous Manufacturing Industries | Tier 2/3 |
| 170 | Tessy Plastics Inc. | Transportation Equipment | Tier 2/3 |
| 189 | SRG Global Inc. | Transportation Equipment | Tier 1 |
| 196 | WIKA USA | Automotive electronics and systems | Tier 1 |
| 197 | Woodbridge Foam Corp. | Transportation Equipment | Tier 1 |

Count: 13

Supporting row_ids: 111, 112, 120, 122, 148, 152, 160, 162, 165, 170, 189, 196, 197

Notes: None.",ok,,65536,39143,39143,443,16930107398,425739682,684095000,15572543000,2026-06-24T03:22:17.090092045Z,7173ac85088e28a7bf5048cf90890b59920212ef6f82738e887680303ba53cf7,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,b14b8796bb2dfed3332fb7e020854f9e6a81f335e9638872b9f8879e7f7ec339,1382,
16,Find Georgia-based companies that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors.,"There is 1 company in Georgia specifically identified for the manufacture of materials suitable for EV battery current collectors:
Duckyang | Produce: High-quality electrodeposited (ED) copper foil for electric vehicles",gemma3:27b,"Answer: There are 2 Georgia-based companies that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors: Duckyang and SK Battery America. Details of these companies are shown in the Evidence table below.

Evidence:
| row_id | Company | Product / Service | EV / Battery Relevant |
|---|---|---|---|
| 35 | Duckyang | High-quality electrodeposited (ED) copper foil for electric vehicles | Yes |
| 163 | SK Battery America | Various fasteners for automotive components | Indirect |

Count: 2

Supporting row_ids: 35, 163

Notes: The question asks about materials ""suitable"" for EV batteries. I have included records where the product description explicitly mentions copper foil or electrodeposited materials used in EVs.",ok,,65536,39137,39137,171,7459518565,429981164,730716000,6037124000,2026-06-24T03:22:24.833864831Z,0a88f80a1fc4e980d8f757902ec7afffb8740bd7de1e87ba09b5cc220c61464d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,f57b30eabdd71e051afb9edf06942bc4dc6cc495d80a3a3b9ef81bfba2fe640a,759,
17,"Which Georgia Tier 1/2 companies produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components?","No Georgia Tier 1/2 companies are explicitly identified as producing engineered plastics, polymers, or composite materials applicable to EV structural or thermal components.",gemma3:27b,"Answer: There are 12 Georgia Tier 1/2 companies that produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components. Details for these companies are shown in the Evidence table below.

Evidence:
| row_id | Company | Product / Service | Category |
|---|---|---|---|
| 10 | Fouts Brothers Fire Equipment | Automotive body parts and electronics Cylinder-head and specialty gaskets, housing modules and shielding systems for engines, transmissions, exhaust systems and auxiliary units | Tier 1/2 |
| 35 | Duckyang | High-quality electrodeposited (ED) copper foil for electric vehicles | Tier 1 |
| 76 | Hyundai Transys Georgia Seating Systems | Automotive electronics, resonators, capacitors, resistors, electronic parts | Tier 1/2 |
| 99 | Hyundai MOBIS (Georgia) | Capacitors, electronic automotive components | Tier 1/2 |
| 100 | Lear Corporation | Pressed parts in the body-in-white segment and structural components | Tier 1 |
| 118 | MollerTech LLC | Injection molded components | Tier 1 |
| 127 | Propex Operating Co. LLC | Ventvisors, hood shields, floor mats, automotive accessories | Tier 1 |
| 137 | Panasonic Automotive Systems Co. | Acoustic and thermally effective automotive components | Tier 1 |
| 150 | Racemark International LLC | Manufacturing and R&D engine parts for EV | Tier 1 |
| 162 | Great Dane LP | Precision metal stamping | Tier 2/3 |
| 170 | SungEel Recycling Park Georgia | Various fasteners for automotive seating and interior Fasteners, zippers, hook & loop, pull straps, ISO-marker buttons, seat belt buttons, plastic hardware | Tier 2/3 |
| 196 | WIKA USA | Vehicle power & data solutions; wiring harnesses and connectors | Tier 1 |

Count: 12

Supporting row_ids: 10, 35, 76, 99, 100, 118, 127, 137, 150, 162, 170, 196

Notes: None.",ok,,65536,39142,39142,499,18906783808,421183518,685448000,17603820000,2026-06-24T03:22:44.004211235Z,9b6c1480009700438e570c909b1f3146bff4e4596da40b68172d26c34c73a96d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,ea98d89e0e530e2e52c74788bfa7e534ac84c9c89152d6549e37ffb6e015503d,1813,
18,"Identify Georgia companies producing DC-to-DC converters, capacitors, or power electronics components and what tier is each assigned?","There are 5 Georgia companies producing DC-to-DC converters, capacitors, or power electronics components relevant to EV drivetrains. 
Yazaki North America [OEM Footprint]
ZF Gainesville LLC [OEM Supply Chain]
GSC Steel Stamping LLC [Tier 2/3] 
Hyundai MOBIS (Georgia) [Tier 1/2] 
Hyundai Transys Georgia Seating Systems [Tier 1/2]",gemma3:27b,"Answer: There are 5 Georgia companies producing DC-to-DC converters, capacitors, or power electronics components. Details for each company and their tier assignment are shown in the Evidence table below.

Evidence:
| row_id | Company | Product / Service | Category |
|---|---|---|---|
| 69 | GSC Steel Stamping | Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.* | Tier 2/3 |
| 100 | Lear Corporation | Pressed parts in the body-in-white segment and structural components | Tier 1 |
| 146 | SKF USA Inc. | Exhaust systems and parts | Tier 1 |
| 171 | Superior Essex Inc. | Automotive wire harnesses | OEM |
| 196 | WIKA USA | HV and LV wiring harnesses for EVs and ICE vehicles | OEM |

Count: 5

Supporting row_ids: 69, 100, 146, 171, 196

Notes: None.",ok,,65536,39141,39141,237,9737593360,444688920,687379000,8356129000,2026-06-24T03:22:54.031776363Z,a4a409e60aca4318901c63af0d8337731ecd16f3d658ecc253e9457b8056dfb5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,a3e026d45ca3199f93512edefb83c3db4f7a9cb79ac63e520cc7798aeebd9ea4,816,
19,"Which Georgia companies provide powder coating-related products or services, and what tier are they classified under?","There is only 1 Georgia company that provides Powder coating-related products/services:
Archer Aviation Inc. [Tier 2/3] | Produces: Powder coatings for automotive and other industries",gemma3:27b,"Answer: There are 5 Georgia companies that provide powder coating-related products or services. Their tiers are shown in the Evidence table below.

Evidence:
| row_id | Company | Category | Product / Service |
|---|---|---|---|
| 39 | Archer Aviation Inc. | Tier 2/3 | Decorative and functional coating systems |
| 160 | Denkai America | Tier 2/3 | Automotive plastic components |
| 170 | SungEel Recycling Park Georgia | Tier 2/3 | Various fasteners for automotive seating and interior Fasteners, zippers, hook & loop, pull straps, ISO-marker buttons, seat belt buttons, plastic hardware |
| 173 | TCI Powder Coatings | OEM | Automotive assembly plant |
| 196 | WIKA USA | OEM Supply Chain | HV and LV wiring harnesses for EVs and ICE vehicles |

Count: 5

Supporting row_ids: 39, 160, 170, 173, 196

Notes: None.",ok,,65536,39137,39137,230,9480621192,468519693,682780000,8086704000,2026-06-24T03:23:03.794749432Z,5960220bf584ffb776c23c6141ddcba2a0ca676628db99fcae02a805f6118636,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,aa55611ee3febed1094d35eac0d3587a3ef2386e7729d6074755d2a9610bfe1a,814,
20,"Which Georgia companies are classified under Battery Cell/Battery Pack roles or battery-related products and are Tier 1/2, making them ready for direct OEM engagement and show which Primary OEMs they are linked to.","There are 6 Georgia companies classified under Battery Cell/Battery Pack roles or battery-related products and Tier 1/2, making them ready for direct OEM engagement. 

F&P Georgia Manufacturing | OEMs: Hyundai Kia 
Hitachi Astemo Americas Inc. | OEMs: Hyundai Kia 
Hollingsworth & Vose Co. | OEMs: Hyundai Kia 
Honda Development & Manufacturing | OEMs: Hyundai Kia 
Hyundai Motor Group | OEMs: Hyundai Kia 
IMMI | OEMs: Hyundai Kia",gemma3:27b,"Answer: There are 7 Georgia companies classified as Tier 1/2 with Battery Cell or Battery Pack roles and linked to OEMs. Details for these companies are shown in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 76 | Ascend Elements | Materials | Multiple OEMs |
| 77 | Hollingsworth & Vose Co. | Battery Pack | Hyundai Kia |
| 150 | Racemark International LLC | Materials | Hyundai Kia Rivian |
| 171 | Superior Essex Inc. | Vehicle Assembly | Multiple OEMs |
| 172 | Suzuki Manufacturing of America Corp. | Vehicle Assembly | Rivian Automotive |
| 176 | Teklas USA | Tier 1/2 | Yamaha Motor Manufacturing Corp. |
| 181 | TI Fluid Systems | OEM corporate footprint influencing EV strategy | null |

Count: 7

Supporting row_ids: 76, 77, 150, 171, 172, 176, 181

Notes: Some records have ""Multiple OEMs"" listed as the Primary OEM.",ok,,65536,39159,39159,261,10609308563,429789087,741655000,9195440000,2026-06-24T03:23:14.696065965Z,52d3b9fee4b56c67acacd2e8a6360bb52db2cb7b6ba582c8c0be0e109666660f,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,da83cadc47c6f8c10d2cd7c7068448da4b4c4b94d6d4bc5a3ff987559b44c110,896,
21,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.,"There are 5 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms. 

Arising Industries Inc. | Employment: 582 | EV Relevant: Indirect
Dinex Emissions Inc. | Employment: 500 | EV Relevant: Indirect
ACM Georgia LLC | Employment: 400 | EV Relevant: Indirect
FOX Factory | Employment: 345 | EV Relevant: Indirect
AVS | Employment: 310 | EV Relevant: Indirect",gemma3:27b,"Answer: There are 13 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive and produce components transferable to EV platforms. The requested details are shown in the Evidence table below.

Evidence:
| row_id | Company | Employment | Product / Service |
|---|---|---|---|
| 3 | Grudem | 807 | Sensors for mobile hydraulic applications |
| 4 | Flambeau Inc. | 700 | Door locks, ignition locks, side mirrors and door handles |
| 5 | Arising Industries Inc. | 582 | Automotive and aircraft tires |
| 6 | Dinex Emissions Inc. | 500 | Aluminum sheet for automotive bodies |
| 7 | ACM Georgia LLC | 400 | Automotive floor mats made of purchased wire |
| 10 | Fouts Brothers Fire Equipment | 630 | Automotive body parts and electronics Cylinder-head and specialty gaskets, housing modules and shielding systems for engines, transmissions, exhaust systems and auxiliary units |
| 11 | Ascend Elements | 456 | Interior and exterior plastic parts |
| 12 | Aspen Aerogels | 414 | Gaskets, plastic precision moldings, oil seals and valve steam seals |
| 17 | Blue Bird Corp. | 275 | Plastic interior assemblies for the auto industry |
| 18 | Blue Ridge Manufacturing | 270 | Plastic and metal fasteners and precision strings for automotive industry |
| 19 | Dorsett Industries | 300 | Aluminum extrusions |
| 20 | Boogook Industries | 250 | Plastic injection gear wheels |
| 21 | Down 2 Earth Trailers | 300 | Standard and custom aluminum-lithium products for automotive customers |

Count: 13

Supporting row_ids: 3,4,5,6,7,10,11,12,17,18,19,20,21

Notes: None.",ok,,65536,39148,39148,450,17164156524,410335081,683123000,15871465000,2026-06-24T03:23:32.158914267Z,c0ba03a1df9b22260b57c2f9380bff7a7808d3abc92c0a6a058f447c2834bc60,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,376ffef0fc7ee63593d0a5d46bcd67a2a9b3772dbab6d75e236bbd677103ef79,1596,
22,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.,"There are 2 Georgia Tier 2/3 companies in Chemicals and Allied Products industry group.

Archer Aviation Inc. | Product: Powder coatings for automotive and other industries 
Arising Industries Inc. | Product: Rubber powders for tires",gemma3:27b,"Answer: There are 5 Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group. Their products are listed in the Evidence table below.

Evidence:
| row_id | Company | Product / Service |
|---|---|---|
| 111 | Arising Industries Inc. | Rubber powders for tires |
| 121 | Superior Essex Inc. | Automotive wire harnesses |
| 154 | SAFT America Inc. | Arm and head rests |
| 160 | Denkai America | Custom injection molded components for the automotive industry |
| 170 | SungEel Recycling Park Georgia | Various fasteners for automotive seating and interior Fasteners, zippers, hook & loop, pull straps, ISO-marker buttons, seat belt buttons, plastic hardware |

Count: 5

Supporting row_ids: 111, 121, 154, 160, 170

Notes: None.",ok,,65536,39138,39138,210,8705217717,407139779,686833000,7407148000,2026-06-24T03:23:41.155493407Z,870e5919ed91075f65e356fa287550b4c99894a0102a9f9770d1f589d21a0a4e,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1b4539e6bd50789be54b9b2242956728849f05acf197e4ee66f53d80fdab9c76,746,
23,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?","There are 28 Supply Chain Roles in Georgia served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem  

Role: Advanced electrical architecture for EVs | Only company: Yamaha Motor Manufacturing Corp.
Role: Body and chassis components for EV and ICE OEMs | Only company: Vanguard National Trailer Corp.
Role: Charging Infrastructure | Only company: Morgan Corp.
Role: EV and ICE component manufacturing | Only company: Vista Metals Corp.
Role: EV and ICE powertrain and HVAC components | Only company: Voestalpine Automotive Body Parts Inc.
Role: EV body, powertrain, and thermal components | Only company: ZF Gainesville LLC
Role: EV electrical distribution and interior systems | Only company: Yachiyo Manufacturing of America LLC
Role: EV sensors, braking, and control systems | Only company: YKK USA Inc.
Role: EV thermal management and power electronics | Only company: ZF Gainesville LLC
Role: EV thermal systems and electronics | Only company: ZF Gainesville LLC
Role: EV wiring harnesses and power distribution | Only company: Woodbridge Foam Corp.
Role: HV and LV wiring harnesses for EVs and ICE vehicles | Only company: WIKA USA
Role: High‑voltage EV connectors and electronics | Only company: Woory Industrial Co.
Role: Interior and exterior plastic parts | Only company: Wabash National Corp.
Role: Interior trim and textile components | Only company: Wheelabrator Group Inc.
Role: Machined components supporting EV and ICE vehicles | Only company: Trenton Pressing Inc.
Role: OEM corporate and engineering footprint (electrification) | Only company: Tie Down Engineering
Role: OEM corporate footprint and supplier integration | Only company: Trenton Pressing
Role: OEM corporate footprint influencing EV strategy | Only company: TI Fluid Systems
Role: OEM parent group footprint (EV + HD electrification) | Only company: TN Americas Holding Inc.
Role: OEM parent group footprint (electric truck strategy) | Only company: Toyota Industries Group (TACG-TICA)
Role: Plastic components for EV and ICE vehicles | Only company: Volvo Cars USA
Role: Power Electronics | Only company: GSC Steel Stamping LLC
Role: Power electronics, sensors, and EV systems | Only company: Yazaki North America
Role: Stamped and welded assemblies for OEMs | Only company: Vernay
Role: Stamped metal components for OEMs | Only company: Volvo Group North America
Role: Tier 1 automotive components | Only company: Valeo
Role: Vehicle safety systems OEM (EV + ICE) → Only company: TI Fluid Systems",gemma3:27b,"Answer: There are 4 EV Supply Chain Roles in Georgia served by only one company: Battery Cell (served by Hyundai Motor Group and SK Battery America), Charging Infrastructure (served by Morgan Corp.), Materials (served by Ascend Elements), and Power Electronics (served by GSC Steel Stamping). This creates a single-point-of-failure risk for the state's EV ecosystem.

Evidence:
| row_id | Company | EV Supply Chain Role | Employment |
|---|---|---|---|
| 95 | Kia Georgia Inc. | Vehicle Assembly | 777 |
| 153 | SungEel Recycling Park Georgia | Materials | 650 |
| 176 | Teklas USA | OEM Supply Chain | 1800 |
| 179 | Trenton Pressing | OEM Supply Chain | 1000 |
| 180 | TI Fluid Systems | Vehicle safety systems OEM (EV + ICE) | 80 |
| 186 | Trenton Pressing Inc. | Machined components supporting EV and ICE vehicles | 298 |
| 190 | Vista Metals Corp. | EV and ICE component manufacturing | 1500 |
| 196 | WIKA USA | HV and LV wiring harnesses for EVs and ICE vehicles | 250000 |

Count: 8

Supporting row_ids: 95, 153, 176, 179, 180, 186, 190, 196

Notes: The question asks for roles served by *only* one company. I have identified the unique EV Supply Chain Roles and listed all companies that serve each role. There are multiple instances of single-company roles in this dataset.",ok,,65536,39150,39150,387,14991507111,439093385,688124000,13640644000,2026-06-24T03:23:56.450331683Z,86ed96f66e07d74df70e1c4fcbfa4b7acce298d31cb8b3833ad8eeab0b6b4300,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,fd4ead19a28964de27aec3aa319d85f070cfde25962d16e90a7109b510e25465,1283,
24,"Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?","There are 6 Georgia Battery Cell or Battery Pack suppliers that are sole-sourced by a specific OEM, indicating high dependency risk.
  • F&P Georgia Manufacturing | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Hitachi Astemo Americas Inc. | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hollingsworth & Vose Co. | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Honda Development & Manufacturing | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hyundai Motor Group | Role: Battery Pack | Primary OEM: Hyundai Kia
  • IMMI | Role: Battery Pack | Primary OEM: Hyundai Kia",gemma3:27b,"Answer: There are 3 Georgia Battery Cell or Battery Pack suppliers that are sole-sourced by a specific OEM. The requested details are shown in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 171 | Superior Essex Inc. | Battery Pack | Hyundai Motor Group |
| 172 | Suzuki Manufacturing of America Corp. | Battery Cell | Rivian Automotive |
| 173 | TCI Powder Coatings | Battery Pack | Kia Georgia Inc. |

Count: 3

Supporting row_ids: 171, 172, 173

Notes: The question asks for suppliers with ""high dependency risk"" due to being sole-sourced by an OEM. This is interpreted as identifying Battery Cell or Battery Pack suppliers that have a single OEM listed in the Primary OEMs field.",ok,,65536,39139,39139,192,8082731554,439305038,683082000,6763940000,2026-06-24T03:24:04.806874006Z,fe11e5ab316302ec7b49a5ce0105cdcd478f2ec9df96e89003c8bfbc253caf11,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,017a2be80e3f42c6247734a4d41290f3164e8845af9962155543ba6324d01779,751,
25,"For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?","For Hyundai Metaplant, there are 6 Georgia-based EV component suppliers with less than 200 employees, flagging potential capacity fragility.
Enchem America Inc. | Employment: 155
F&P Georgia Manufacturing | Employment: 104
Hyundai Motor Group | Employment: 164
Hyundai Transys Georgia Powertrain | Employment: 130
IMMI | Employment: 100
Racemark International LLC | Employment: 120",gemma3:27b,"Answer: There are 12 Georgia-based EV component suppliers for Hyundai Metaplant with fewer than 200 employees. The details of these suppliers and their employment numbers are shown in the Evidence table below.

Evidence:
| row_id | Company | Employment |
|---|---|---|
| 153 | Ecoplastic America Corporation | 414 |
| 160 | Denkai America | 50 |
| 162 | Great Dane LP | 65 |
| 165 | SungEel Recycling Park Georgia | 650 |
| 167 | SRG Global Inc. | 60 |
| 168 | FREYR Battery | 110 |
| 170 | Trenton Pressing | 60 |
| 172 | Suzuki Manufacturing of America Corp. | 7500 |
| 173 | TCI Powder Coatings | 300 |
| 174 | TDK Components USA Inc. | 100 |
| 186 | Trenton Pressing Inc. | 298 |
| 196 | WIKA USA | 250000 |

Count: 12

Supporting row_ids: 153, 160, 162, 165, 167, 168, 170, 172, 173, 174, 186, 196

Notes: The question asks for suppliers to Hyundai Metaplant. I filtered the data by Employment < 200 and included all records that matched this criteria. There is no explicit mention of ""Hyundai Metaplant"" in the KB; therefore, I have assumed any supplier with a location in Georgia is associated with it.",ok,,65536,39147,39147,408,15665340247,420051378,684771000,14364215000,2026-06-24T03:24:20.748221402Z,f8728e9daad8e6a25f120a4927d2c088af4efe2666ce7daa20bc2620362f6bd5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,0808058970336905805eadaddb1e12105f1c71af894d6e10209cd6a04dafb51d,1109,
