question_number,question,golden_answer,model_name,model_response,status,error_message,num_ctx_requested,actual_context_observed_if_available,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration,created_at,prompt_hash,kb_hash,question_hash,response_char_count,notes
11,Identify the primary products and services associated with Sewon America Inc. across its different operational sites in Georgia.,"Sewon America Inc. has three operating entries in Georgia and all three are located in LaGrange, Troup County, Georgia.
Sewon America Inc. | Product: Motor vehicle engines and parts
Sewon America Inc. | Product: Fire truck bodies
Sewon America Inc. | Product: Automotive aftermarket parts",qwen3:30b,"Answer: Sewon America Inc. operates three sites in Georgia with the following primary products and services: automotive aftermarket parts, motor vehicle engines and parts, and fire truck bodies.

Evidence:
| row_id | Company | Product / Service |
|---|---|---|
| 148 | Sewon America Inc. | Automotive aftermarket parts |
| 151 | Sewon America Inc. | Motor vehicle engines and parts |
| 161 | Sewon America Inc. | Fire truck bodies |

Count: 3

Supporting row_ids: 148, 151, 161

Notes: The company has three distinct product/service lines across its operational sites in Georgia, all located in LaGrange, Troup County.",ok,,65536,40015,40015,1236,14792416497,186907312,457647000,13995271000,2026-06-24T03:43:49.447893764Z,22f1cf101939c1bdff790584884ef12e4da8c3447736c690c0f627de6219e5f8,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,8bd668b48fce0f7e4e99a03899ca1ea0e25bee39b51bad2a1e0034b7c4eaf9a8,618,
12,List all Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain and specify their respective roles.,"There are 3 companies with primary involvement in the electric vehicle or battery supply chain. 

Duckyang | Role: General Automotive 
GSC Steel Stamping LLC | Role: Power Electronics 
Enchem America Inc. | Role: General Automotive",qwen3:30b,"Answer: There are 3 Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain. Their respective roles are:
- Duckyang: General Automotive
- Enchem America Inc.: General Automotive
- GSC Steel Stamping LLC: Power Electronics

Evidence:
| row_id | Company | EV Supply Chain Role |
|---|---|---|
| 35 | Duckyang | General Automotive |
| 51 | Enchem America Inc. | General Automotive |
| 69 | GSC Steel Stamping LLC | Power Electronics |

Count: 3

Supporting row_ids: 35, 51, 69

Notes: The filter criteria required Category = ""Tier 2/3"" and EV / Battery Relevant = ""Yes"". Only these three records match both criteria exactly. Note that some companies with ""EV / Battery Relevant"" = ""Yes"" have Category ""Tier 1/2"" or ""Tier 1"", which do not match the requested ""Tier 2/3"" filter.",ok,,65536,40020,40020,2266,26796682959,182343003,663721000,25802866000,2026-06-24T03:44:16.302690714Z,96e1c4dfc1e6554c4b3f939c5219c05e8027383325698a76dbbe006da79e14e6,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,00cb58293c865db38f87bb45f88d4d7986994bb434c0fb3119f8a829aa453ae4,820,
13,"Show the full supplier network linked to Rivian Automotive in Georgia, broken down by tier and EV Supply Chain Role.","Rivian-linked suppliers in GA (by Primary OEMs column):
Duckyang [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Enchem America Inc. [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
GSC Steel Stamping LLC [Tier 2/3] | Role: Power Electronics | Primary OEMs: Hyundai Kia Rivian
Hyundai Transys Georgia Powertrain [Tier 1/2] | Role: Thermal Management | Primary OEMs: Hyundai Kia Rivian
Racemark International LLC [Tier 1] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Suzuki Manufacturing of America Corp. [OEM] | Role: Vehicle Assembly | Primary OEMs: Rivian Automotive",qwen3:30b,"Answer: There are 3 suppliers in Georgia linked to Rivian Automotive, broken down by tier and EV Supply Chain Role as follows:  
- Tier 2/3: Enchem America Inc. (General Automotive)  
- Tier 1/2: Hyundai Transys Georgia Powertrain (Thermal Management)  
- Tier 1: Racemark International LLC (General Automotive)  

Evidence:
| row_id | Company | Category | EV Supply Chain Role |
|--------|---------|----------|----------------------|
| 51     | Enchem America Inc. | Tier 2/3 | General Automotive |
| 84     | Hyundai Transys Georgia Powertrain | Tier 1/2 | Thermal Management |
| 150    | Racemark International LLC | Tier 1 | General Automotive |

Count: 3

Supporting row_ids: 51,84,150

Notes: Suppliers were identified by matching ""Rivian"" in the Primary OEMs field (e.g., ""Hyundai Kia Rivian""). OEMs (e.g., Kia Georgia Inc.) and suppliers without ""Rivian"" in Primary OEMs were excluded.",ok,,65536,40016,40016,2263,26524102172,174850689,457169000,25757012000,2026-06-24T03:44:42.89476001Z,d5aee936fc40ede32c738319882a4acf16882c254ea114216a06f8ea3870acd2,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1d7b254fe348e93dbcb145bc160ff4f456b4358fd03edd1ab7d9fa806da74c33,893,
14,Identify all Georgia companies with an EV Supply Chain Role related to wiring harnesses and show their Primary OEMs.,"There are 2 Georgia companies with an EV Supply Chain Role related to wiring harnesses:
WIKA USA | Primary OEMs: n/a
Woodbridge Foam Corp. | Primary OEMs: n/a",qwen3:30b,"Answer: There are 2 Georgia companies with an EV Supply Chain Role related to wiring harnesses. Their Primary OEMs are not specified in the data.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 196 | WIKA USA | HV and LV wiring harnesses for EVs and ICE vehicles | null |
| 197 | Woodbridge Foam Corp. | EV wiring harnesses and power distribution | null |

Count: 2

Supporting row_ids: 196, 197

Notes: The Primary OEMs field is listed as ""null"" for both companies in the knowledge base.",ok,,65536,40016,40016,1999,23502253591,172828378,458091000,22719463000,2026-06-24T03:45:06.477052879Z,06a1eaecda56aae321839f535391e997990ce2833c47159562b958dd958c51fe,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,21bc0871f3ba12c43f67b2cf4b0c8cc4b95b5cbce4cf3cc4c07c9969274b5dbc,530,
15,Identify Georgia Tier 2/3 companies in the Electronic and Electrical Equipment industry group that could be upgraded to supply EV power electronics.,There are no Georgia Tier 2/3 companies listed under the Electronic and Other Electrical Equipment and Components industry group. So none can be upgraded to supply EV power electronics based on the provided evidence.,qwen3:30b,"Answer: Not found in the data.

Evidence:
| row_id | Company | Category | Industry Group |
|---|---|---|---|
| | | | |

Count: 0

Supporting row_ids: 

Notes: No records match the exact filter conditions of Category = ""Tier 2/3"" and Industry Group = ""Electronic and Other Electrical Equipment and Components"". The knowledge base contains records with Category = ""Tier 1/2"" and Industry Group = ""Electronic and Other Electrical Equipment and Components"" (rows 75, 76, 77, 78, 79, 80, 83, 84, 86, 87, 89, 130, 145, 165), but none with the exact Category ""Tier 2/3"" as required by the question.",ok,,65536,40020,40020,4707,55463341229,175859303,458435000,54681803000,2026-06-24T03:46:02.009108198Z,7173ac85088e28a7bf5048cf90890b59920212ef6f82738e887680303ba53cf7,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,b14b8796bb2dfed3332fb7e020854f9e6a81f335e9638872b9f8879e7f7ec339,591,
16,Find Georgia-based companies that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors.,"There is 1 company in Georgia specifically identified for the manufacture of materials suitable for EV battery current collectors:
Duckyang | Produce: High-quality electrodeposited (ED) copper foil for electric vehicles",qwen3:30b,"Answer: There is 1 Georgia-based company that manufactures copper foil or electrodeposited materials suitable for EV battery current collectors.

Evidence:
| row_id | Company | Product / Service | EV / Battery Relevant |
|---|---|---|---|
| 35 | Duckyang | High-quality electrodeposited (ED) copper foil for electric vehicles | Yes |

Count: 1

Supporting row_ids: 35

Notes: The company ""Duckyang"" (row_id 35) specifically mentions ""electrodeposited (ED) copper foil for electric vehicles"" in its Product / Service field, and its EV / Battery Relevant field is marked as ""Yes"", confirming suitability for EV battery current collectors. No other companies in the knowledge base match this specific product description.",ok,,65536,40013,40013,3103,36442517825,183347165,461581000,35642179000,2026-06-24T03:46:38.528660041Z,0a88f80a1fc4e980d8f757902ec7afffb8740bd7de1e87ba09b5cc220c61464d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,f57b30eabdd71e051afb9edf06942bc4dc6cc495d80a3a3b9ef81bfba2fe640a,718,
17,"Which Georgia Tier 1/2 companies produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components?","No Georgia Tier 1/2 companies are explicitly identified as producing engineered plastics, polymers, or composite materials applicable to EV structural or thermal components.",qwen3:30b,"Answer: Not found in the data.

Evidence:
| row_id | Company | EV Supply Chain Role | Product / Service |
|---|---|---|---|
| | | | |

Count: 0

Supporting row_ids: 

Notes: After reviewing all 205 records in the knowledge base, no Georgia companies with Category ""Tier 1/2"" were found to produce engineered plastics, polymers, or composite materials specifically applicable to EV structural or thermal components. While some companies produce plastic-related products (e.g., Volvo Cars USA mentions ""automotive plastic parts""), none match the specific criteria of engineered plastics/polymers for EV structural or thermal components with Category ""Tier 1/2"". The closest matches were either not Tier 1/2, not specifically about engineered plastics/polymers for EV structural/thermal components, or not applicable to the question's requirements.",ok,,65536,40019,40019,12172,148250012123,168250869,457820000,147470035000,2026-06-24T03:49:06.850003396Z,9b6c1480009700438e570c909b1f3146bff4e4596da40b68172d26c34c73a96d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,ea98d89e0e530e2e52c74788bfa7e534ac84c9c89152d6549e37ffb6e015503d,845,
18,"Identify Georgia companies producing DC-to-DC converters, capacitors, or power electronics components and what tier is each assigned?","There are 5 Georgia companies producing DC-to-DC converters, capacitors, or power electronics components relevant to EV drivetrains. 
Yazaki North America [OEM Footprint]
ZF Gainesville LLC [OEM Supply Chain]
GSC Steel Stamping LLC [Tier 2/3] 
Hyundai MOBIS (Georgia) [Tier 1/2] 
Hyundai Transys Georgia Seating Systems [Tier 1/2]",qwen3:30b,"Answer: Two Georgia companies produce DC-to-DC converters, capacitors, or power electronics components: GSC Steel Stamping LLC (Tier 2/3) and Hyundai Transys Georgia Seating Systems (Tier 1/2). The requested information is shown in the Evidence table.

Evidence:
| row_id | Company | Category | Product / Service |
|---|---|---|---|
| 69 | GSC Steel Stamping LLC | Tier 2/3 | Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.* |
| 130 | Hyundai Transys Georgia Seating Systems | Tier 1/2 | Automotive electronics, resonators, capacitors, resistors, electronics and electronic parts |

Count: 2

Supporting row_ids: 69, 130

Notes: The search specifically looked for explicit mentions of ""DC-to-DC converters"", ""capacitors"", or ""power electronics components"" in the Product / Service field. Only these two records contained the exact terms requested.",ok,,65536,40018,40018,6754,80134588965,191193267,458371000,79338960000,2026-06-24T03:50:27.065947899Z,a4a409e60aca4318901c63af0d8337731ecd16f3d658ecc253e9457b8056dfb5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,a3e026d45ca3199f93512edefb83c3db4f7a9cb79ac63e520cc7798aeebd9ea4,911,
19,"Which Georgia companies provide powder coating-related products or services, and what tier are they classified under?","There is only 1 Georgia company that provides Powder coating-related products/services:
Archer Aviation Inc. [Tier 2/3] | Produces: Powder coatings for automotive and other industries",qwen3:30b,"Answer: One Georgia company provides powder coating-related products: Archer Aviation Inc. (Tier 2/3). The details are shown in the Evidence table.

Evidence:
| row_id | Company | Category |
|---|---|---|
| 39 | Archer Aviation Inc. | Tier 2/3 |

Count: 1

Supporting row_ids: 39

Notes: The Product / Service field explicitly states ""Powder coatings for automotive and other industries"" for row_id 39, matching the query. No other records contain ""powder coating"" or related terms in the Product / Service field.",ok,,65536,40012,40012,8231,97911663148,179083958,458084000,97138141000,2026-06-24T03:52:05.045354594Z,5960220bf584ffb776c23c6141ddcba2a0ca676628db99fcae02a805f6118636,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,aa55611ee3febed1094d35eac0d3587a3ef2386e7729d6074755d2a9610bfe1a,513,
20,"Which Georgia companies are classified under Battery Cell/Battery Pack roles or battery-related products and are Tier 1/2, making them ready for direct OEM engagement and show which Primary OEMs they are linked to.","There are 6 Georgia companies classified under Battery Cell/Battery Pack roles or battery-related products and Tier 1/2, making them ready for direct OEM engagement. 

F&P Georgia Manufacturing | OEMs: Hyundai Kia 
Hitachi Astemo Americas Inc. | OEMs: Hyundai Kia 
Hollingsworth & Vose Co. | OEMs: Hyundai Kia 
Honda Development & Manufacturing | OEMs: Hyundai Kia 
Hyundai Motor Group | OEMs: Hyundai Kia 
IMMI | OEMs: Hyundai Kia",qwen3:30b,"Answer: There are 5 Georgia companies classified under Battery Cell or Battery Pack roles and Tier 1/2. The companies and their Primary OEMs are shown in the Evidence table.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 53 | F&P Georgia Manufacturing | Battery Pack | Hyundai Kia |
| 76 | Hitachi Astemo Americas Inc. | Battery Cell | Hyundai Kia |
| 77 | Hollingsworth & Vose Co. | Battery Pack | Hyundai Kia |
| 83 | Hyundai Motor Group | Battery Pack | Hyundai Kia |
| 86 | IMMI | Battery Pack | Hyundai Kia |

Count: 5

Supporting row_ids: 53,76,77,83,86

Notes: All records match the exact filter conditions (Category = ""Tier 1/2"" and EV Supply Chain Role = ""Battery Cell"" or ""Battery Pack""). Primary OEMs are reported as listed in the KB. Hyundai Motor Group (row 83) is included as a Tier 1/2 supplier per the KB record, though it is also an OEM.",ok,,65536,40035,40035,3935,46206779873,168687935,462848000,45425570000,2026-06-24T03:52:51.322617271Z,52d3b9fee4b56c67acacd2e8a6360bb52db2cb7b6ba582c8c0be0e109666660f,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,da83cadc47c6f8c10d2cd7c7068448da4b4c4b94d6d4bc5a3ff987559b44c110,897,
21,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.,"There are 5 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms. 

Arising Industries Inc. | Employment: 582 | EV Relevant: Indirect
Dinex Emissions Inc. | Employment: 500 | EV Relevant: Indirect
ACM Georgia LLC | Employment: 400 | EV Relevant: Indirect
FOX Factory | Employment: 345 | EV Relevant: Indirect
AVS | Employment: 310 | EV Relevant: Indirect",qwen3:30b,"Answer: There are 5 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive and produce components transferable to EV platforms.

Evidence:
| row_id | Company | Employment | EV / Battery Relevant |
|---|---|---|---|
| 5 | Arising Industries Inc. | 582 | Indirect |
| 6 | Dinex Emissions Inc. | 500 | Indirect |
| 7 | ACM Georgia LLC | 400 | Indirect |
| 9 | FOX Factory | 345 | Indirect |
| 16 | AVS | 310 | Indirect |

Count: 5

Supporting row_ids: 5,6,7,9,16

Notes: All selected companies have EV / Battery Relevant status as ""Indirect"" (indicating components are transferable to EV platforms), Category ""Tier 2/3"", EV Supply Chain Role ""General Automotive"", and Employment > 300.",ok,,65536,40024,40024,10414,125789503818,183851953,667422000,124789795000,2026-06-24T03:54:57.184920251Z,c0ba03a1df9b22260b57c2f9380bff7a7808d3abc92c0a6a058f447c2834bc60,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,376ffef0fc7ee63593d0a5d46bcd67a2a9b3772dbab6d75e236bbd677103ef79,727,
22,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.,"There are 2 Georgia Tier 2/3 companies in Chemicals and Allied Products industry group.

Archer Aviation Inc. | Product: Powder coatings for automotive and other industries 
Arising Industries Inc. | Product: Rubber powders for tires",qwen3:30b,"Answer: There are 2 Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group. Their products are listed in the Evidence table.

Evidence:
| row_id | Company | Product / Service |
|---|---|---|
| 39 | Archer Aviation Inc. | Powder coatings for automotive and other industries |
| 111 | Arising Industries Inc. | Rubber powders for tires |

Count: 2

Supporting row_ids: 39, 111

Notes: Both companies are in the Tier 2/3 category and belong to the Chemicals and Allied Products industry group. Their products are listed in the Product / Service field.",ok,,65536,40016,40016,5957,70301042072,172706622,457921000,69526610000,2026-06-24T03:56:07.566932932Z,870e5919ed91075f65e356fa287550b4c99894a0102a9f9770d1f589d21a0a4e,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1b4539e6bd50789be54b9b2242956728849f05acf197e4ee66f53d80fdab9c76,572,
23,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?","There are 28 Supply Chain Roles in Georgia served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem  

Role: Advanced electrical architecture for EVs | Only company: Yamaha Motor Manufacturing Corp.
Role: Body and chassis components for EV and ICE OEMs | Only company: Vanguard National Trailer Corp.
Role: Charging Infrastructure | Only company: Morgan Corp.
Role: EV and ICE component manufacturing | Only company: Vista Metals Corp.
Role: EV and ICE powertrain and HVAC components | Only company: Voestalpine Automotive Body Parts Inc.
Role: EV body, powertrain, and thermal components | Only company: ZF Gainesville LLC
Role: EV electrical distribution and interior systems | Only company: Yachiyo Manufacturing of America LLC
Role: EV sensors, braking, and control systems | Only company: YKK USA Inc.
Role: EV thermal management and power electronics | Only company: ZF Gainesville LLC
Role: EV thermal systems and electronics | Only company: ZF Gainesville LLC
Role: EV wiring harnesses and power distribution | Only company: Woodbridge Foam Corp.
Role: HV and LV wiring harnesses for EVs and ICE vehicles | Only company: WIKA USA
Role: High‑voltage EV connectors and electronics | Only company: Woory Industrial Co.
Role: Interior and exterior plastic parts | Only company: Wabash National Corp.
Role: Interior trim and textile components | Only company: Wheelabrator Group Inc.
Role: Machined components supporting EV and ICE vehicles | Only company: Trenton Pressing Inc.
Role: OEM corporate and engineering footprint (electrification) | Only company: Tie Down Engineering
Role: OEM corporate footprint and supplier integration | Only company: Trenton Pressing
Role: OEM corporate footprint influencing EV strategy | Only company: TI Fluid Systems
Role: OEM parent group footprint (EV + HD electrification) | Only company: TN Americas Holding Inc.
Role: OEM parent group footprint (electric truck strategy) | Only company: Toyota Industries Group (TACG-TICA)
Role: Plastic components for EV and ICE vehicles | Only company: Volvo Cars USA
Role: Power Electronics | Only company: GSC Steel Stamping LLC
Role: Power electronics, sensors, and EV systems | Only company: Yazaki North America
Role: Stamped and welded assemblies for OEMs | Only company: Vernay
Role: Stamped metal components for OEMs | Only company: Volvo Group North America
Role: Tier 1 automotive components | Only company: Valeo
Role: Vehicle safety systems OEM (EV + ICE) → Only company: TI Fluid Systems",qwen3:30b,"Answer: There are 11 EV Supply Chain Roles in Georgia that are served by only a single company, creating a single-point-of-failure risk. The complete list of these roles and their sole providers is shown in the Evidence table.

Evidence:
| row_id | Company | EV Supply Chain Role |
|---|---|---|
| 69 | GSC Steel Stamping LLC | Power Electronics |
| 119 | Morgan Corp. | Charging Infrastructure |
| 180 | TI Fluid Systems | Vehicle safety systems OEM (EV + ICE) |
| 182 | Tie Down Engineering | OEM corporate and engineering footprint (electrification) |
| 183 | TN Americas Holding Inc. | OEM parent group footprint (EV + HD electrification) |
| 184 | Toyota Industries Group | OEM parent group footprint (electric truck strategy) |
| 185 | Trenton Pressing | OEM corporate footprint and supplier integration |
| 186 | Trenton Pressing Inc. | Machined components supporting EV and ICE vehicles |
| 201 | Yazaki North America | Power electronics, sensors, and EV systems |
| 203 | ZF Gainesville LLC | EV body, powertrain, and thermal components |
| 204 | ZF Gainesville LLC | EV thermal systems and electronics |

Count: 11

Supporting row_ids: 69,119,180,182,183,184,185,186,201,203,204

Notes: All 11 roles are unique in the KB with exactly one company providing each role. The same company (ZF Gainesville LLC) appears for two distinct roles (row_ids 203 and 204), but each role is served by only one company. No other records match the exact role strings.",ok,,65536,40023,40023,13293,163012158122,202924410,669769000,161988087000,2026-06-24T03:58:50.665508803Z,86ed96f66e07d74df70e1c4fcbfa4b7acce298d31cb8b3833ad8eeab0b6b4300,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,fd4ead19a28964de27aec3aa319d85f070cfde25962d16e90a7109b510e25465,1460,
24,"Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?","There are 6 Georgia Battery Cell or Battery Pack suppliers that are sole-sourced by a specific OEM, indicating high dependency risk.
  • F&P Georgia Manufacturing | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Hitachi Astemo Americas Inc. | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hollingsworth & Vose Co. | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Honda Development & Manufacturing | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hyundai Motor Group | Role: Battery Pack | Primary OEM: Hyundai Kia
  • IMMI | Role: Battery Pack | Primary OEM: Hyundai Kia",qwen3:30b,"Answer: There are 3 Georgia Battery Cell or Battery Pack suppliers that are sole-sourced by Hyundai Kia, indicating high dependency risk: Hitachi Astemo Americas Inc., Hollingsworth & Vose Co., and IMMI.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 76 | Hitachi Astemo Americas Inc. | Battery Cell | Hyundai Kia |
| 77 | Hollingsworth & Vose Co. | Battery Pack | Hyundai Kia |
| 86 | IMMI | Battery Pack | Hyundai Kia |

Count: 3

Supporting row_ids: 76, 77, 86",ok,,65536,40015,40015,6377,75329385497,171672218,459068000,74547002000,2026-06-24T04:00:06.085245457Z,fe11e5ab316302ec7b49a5ce0105cdcd478f2ec9df96e89003c8bfbc253caf11,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,017a2be80e3f42c6247734a4d41290f3164e8845af9962155543ba6324d01779,506,
25,"For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?","For Hyundai Metaplant, there are 6 Georgia-based EV component suppliers with less than 200 employees, flagging potential capacity fragility.
Enchem America Inc. | Employment: 155
F&P Georgia Manufacturing | Employment: 104
Hyundai Motor Group | Employment: 164
Hyundai Transys Georgia Powertrain | Employment: 130
IMMI | Employment: 100
Racemark International LLC | Employment: 120",qwen3:30b,"Answer: Hyundai Metaplant has 6 Georgia-based EV component suppliers with fewer than 200 employees, indicating potential capacity fragility.

Evidence:
| row_id | Company | EV / Battery Relevant | Employment |
|---|---|---|---|
| 51 | Enchem America Inc. | Yes | 155 |
| 53 | F&P Georgia Manufacturing | Yes | 104 |
| 86 | IMMI | Yes | 100 |
| 150 | Racemark International LLC | Yes | 120 |
| 194 | Wabash National Corp. | Yes | 20 |
| 195 | Wheelabrator Group Inc. | Yes | 51 |

Count: 6

Supporting row_ids: 51,53,86,150,194,195

Notes: The analysis included only companies with EV / Battery Relevant = ""Yes"" (not ""Indirect"" or ""No""), Primary OEMs including Hyundai or Hyundai Kia (indicating supplier relationship), and Employment < 200. Hyundai subsidiaries (rows 83, 84, 95, 99, 130) and OEMs (rows 171-179) were excluded as they are not suppliers.",ok,,65536,40024,40024,8502,101732678224,173186461,663739000,100746852000,2026-06-24T04:01:47.883968355Z,f8728e9daad8e6a25f120a4927d2c088af4efe2666ce7daa20bc2620362f6bd5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,0808058970336905805eadaddb1e12105f1c71af894d6e10209cd6a04dafb51d,853,
26,Identify Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive.,"There are 2 Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive:
Duckyang | OEMs: Hyundai Kia Rivian
Enchem America Inc. | OEMs: Hyundai Kia Rivian",qwen3:30b,"Answer: There are 2 Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive.

Evidence:
| row_id | Company |
|---|---|
| 35 | Duckyang |
| 51 | Enchem America Inc. |

Count: 2

Supporting row_ids: 35,51",ok,,65536,40012,40012,6706,79428678613,192882339,454811000,78655944000,2026-06-24T04:03:07.37468854Z,257d3f02acae25dfdfb5813a430f50cffc2f172ec875e203a7ca185b75d4827c,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,31a1b5eb21a662bc4ce93a3ddb1f5d0bf2faa638bd2540529959ed83d698a346,231,
27,Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').,"There are 11 Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base.  
Fouts Brothers Fire Equipment 
Hitachi Astemo
Hwashin
Hyundai & LG Energy Solution (LGES)
IMS Gear Georgia Inc.
JAC Products Inc.
Hyundai Industrial Co.
Hyundai MOBIS (Georgia)
Hyundai Transys Georgia Seating Systems
Inalfa Roof Systems Inc.
Jefferson Southern Corp.",qwen3:30b,"Answer: There are 9 Georgia-based Tier 1/2 automotive suppliers that serve Multiple OEMs. The complete list is provided in the Evidence table.

Evidence:
| row_id | Company | Primary OEMs |
|---|---|---|
| 10 | Fouts Brothers Fire Equipment | Multiple OEMs |
| 75 | Hitachi Astemo | Multiple OEMs |
| 79 | Hwashin | Multiple OEMs |
| 80 | Hyundai & LG Energy Solution (LGES) | Multiple OEMs |
| 87 | IMS Gear Georgia Inc. | Multiple OEMs |
| 89 | JAC Products Inc. | Multiple OEMs |
| 93 | Hyundai Industrial Co. | Multiple OEMs |
| 99 | Hyundai MOBIS (Georgia) | Multiple OEMs |
| 165 | Jefferson Southern Corp. | Multiple OEMs |

Count: 9

Supporting row_ids: 10,75,79,80,87,89,93,99,165

Notes: All 9 records strictly match Category ""Tier 1/2"" and Primary OEMs ""Multiple OEMs"". No other records satisfy both conditions.",ok,,65536,40020,40020,3408,39987019133,176378096,455729000,39222385000,2026-06-24T04:03:47.432594986Z,9d4339fcc168fc7a545c92f9fa981cb2d5b7ac7cfd0c4a831246f34ce760b970,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,5d09aa0e189021d4bda587f37e980e6a0d17ff6e3d562bc887ae8817c6aedea5,822,
28,Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.,"There are 3 Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees.
 Freudenberg-NOK | Employment: 160 | Role: Thermal Management
 Hyundai Transys Georgia Powertrain | Employment: 130 | Role: Thermal Management
 Peerless-Winsmith Inc. | Employment: 160 | Role: Thermal Management",qwen3:30b,"Answer: There are 3 Georgia companies in the Thermal Management role with fewer than 200 employees. The details are provided in the Evidence table.

Evidence:
| row_id | Company                          | EV Supply Chain Role   | Employment |
|--------|----------------------------------|------------------------|------------|
| 60     | Freudenberg-NOK                  | Thermal Management     | 160        |
| 84     | Hyundai Transys Georgia Powertrain | Thermal Management     | 130        |
| 139    | Peerless-Winsmith Inc.           | Thermal Management     | 160        |

Count: 3

Supporting row_ids: 60,84,139

Notes: No companies in the Power Electronics role met the employment threshold (<200). Row 129 (Novelis Inc.) was excluded due to 200 employees (not fewer than 200).",ok,,65536,40023,40023,5403,63778930269,179624042,663330000,62777357000,2026-06-24T04:04:51.266378813Z,34dce00d151933a4c7c5ac9d932559f0e6e05e01c564e5177fb1d99954ce4508,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,6cc101188b4e75e60600caeed4da3ebbf3962e9163475fa9acff141ef8a88db8,788,
