question_number,question,golden_answer,model_name,model_response,status,error_message,num_ctx_requested,actual_context_observed_if_available,prompt_eval_count,eval_count,total_duration,load_duration,prompt_eval_duration,eval_duration,created_at,prompt_hash,kb_hash,question_hash,response_char_count,notes
12,List all Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain and specify their respective roles.,"There are 3 companies with primary involvement in the electric vehicle or battery supply chain. 

Duckyang | Role: General Automotive 
GSC Steel Stamping LLC | Role: Power Electronics 
Enchem America Inc. | Role: General Automotive",deepseek-r1:32b,"Answer: There are 30 Tier 2/3 companies in Georgia involved in the electric vehicle or battery supply chain. Their roles are listed below.

Evidence:
| row_id | Company | Category | EV Supply Chain Role |
|---|---|---|---|
|5|Arising Industries Inc.|Tier 2/3|Materials|
|6|EVCO Plastics|Tier 2/3|Materials|
|7|Aspen Aerogels|Tier 2/3|Materials|
|9|Bonald|Tier 2/3|General Automotive|
|10|Fouts Brothers Fire Equipment|Tier 2/3|Tier 1/2|
|13|Aurubis|Tier 2/3|General Automotive|
|16|AVS|Tier 2/3|General Automotive|
|18|Blue Ridge Manufacturing|Tier 2/3|Materials|
|21|Dongwon Autopart Technology Georgia LLC|Tier 2/3|General Automotive|
|24|GEDIA Georgia LLC|Tier 2/3|General Automotive|
|26|Constellium Automotive USA|Tier 2/3|Materials|
|29|BOSAL Industries Inc.|Tier 2/3|General Automotive|
|30|DAEHAN Solution Georgia LLC|Tier 2/3|Materials|
|34|Duckyang|Tier 2/3|Yes|
|35|Enchem America Inc.|Tier 2/3|Yes|
|36|Eaton Corp.|Tier 2/3|Indirect|
|39|Archer Aviation Inc.|Tier 2/3|Indirect|
|41|F&P Georgia Manufacturing|Tier 2/3|Battery Pack|
|49|Continental Automotive|Tier 2/3|General Automotive|
|53|Enchem America Inc.|Tier 2/3|Yes|
|56|GSC Steel Stamping LLC|Tier 2/3|Power Electronics|
|59|DaeChang Seat Company|Tier 2/3|General Automotive|
|65|Decostar Industries|Tier 2/3|General Automotive|
|69|FREYR Battery|Tier 2/3|General Automotive|
|71|Haering Precision USA LP|Tier 2/3|Materials|
|73|Global Powertrain Systems LLC|Tier 2/3|General Automotive|
|74|Thermal Management|Tier 2/3|Indirect|
|81|Daesol Material Georgia, LLC|Tier 2/3|General Automotive|
|82|GLOVIS Georgia LLC|Tier 2/3|General Automotive|
|100|Solvay Specialty Polymers USA LLC|Tier 2/3|Materials|

Count: 30

Supporting row_ids: 5,6,7,9,10,13,16,18,21,24,26,29,30,34,35,36,39,41,49,53,56,59,65,69,71,73,74,81,82,100

Notes: All listed companies are Tier 2/3 and involved in EV or battery supply chain as per their ""EV / Battery Relevant"" status.",ok,,65536,40013,40013,4873,233725113354,193794379,1432094000,231942177000,2026-06-24T04:30:26.970523573Z,96e1c4dfc1e6554c4b3f939c5219c05e8027383325698a76dbbe006da79e14e6,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,00cb58293c865db38f87bb45f88d4d7986994bb434c0fb3119f8a829aa453ae4,1922,
13,"Show the full supplier network linked to Rivian Automotive in Georgia, broken down by tier and EV Supply Chain Role.","Rivian-linked suppliers in GA (by Primary OEMs column):
Duckyang [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Enchem America Inc. [Tier 2/3] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
GSC Steel Stamping LLC [Tier 2/3] | Role: Power Electronics | Primary OEMs: Hyundai Kia Rivian
Hyundai Transys Georgia Powertrain [Tier 1/2] | Role: Thermal Management | Primary OEMs: Hyundai Kia Rivian
Racemark International LLC [Tier 1] | Role: General Automotive | Primary OEMs: Hyundai Kia Rivian
Suzuki Manufacturing of America Corp. [OEM] | Role: Vehicle Assembly | Primary OEMs: Rivian Automotive",deepseek-r1:32b,"Answer: There are 2 suppliers linked to Rivian Automotive in Georgia. The details are shown in the Evidence table below.

Evidence:
| row_id | Company                          | Category   | EV Supply Chain Role |
|--------|----------------------------------|------------|-----------------------|
| 150    | Racemark International LLC       | Tier 1/2   | Yes                   |
| 172    | Suzuki Manufacturing of America Corp. | OEM      | Yes                   |

Count: 2

Supporting row_ids: 150, 172",ok,,65536,40009,40009,838,41025399100,197172412,1415568000,39272455000,2026-06-24T04:31:08.076428671Z,d5aee936fc40ede32c738319882a4acf16882c254ea114216a06f8ea3870acd2,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1d7b254fe348e93dbcb145bc160ff4f456b4358fd03edd1ab7d9fa806da74c33,505,
14,Identify all Georgia companies with an EV Supply Chain Role related to wiring harnesses and show their Primary OEMs.,"There are 2 Georgia companies with an EV Supply Chain Role related to wiring harnesses:
WIKA USA | Primary OEMs: n/a
Woodbridge Foam Corp. | Primary OEMs: n/a",deepseek-r1:32b,"Answer: There is 1 Georgia company with an EV Supply Chain Role related to wiring harnesses. The requested fields are shown in the Evidence table below.

Evidence:
| row_id | Company          | EV Supply Chain Role                     | Primary OEMs |
|--------|------------------|------------------------------------------|--------------|
| 196    | WIKA USA         | HV and LV wiring harnesses for EVs and ICE vehicles | null         |

Count: 1

Supporting row_ids: 196

Notes: The Primary OEMs field is blank in the KB record, so it cannot be provided.",ok,,65536,40009,40009,349,18089118791,192316896,1411496000,16347762000,2026-06-24T04:31:26.234681741Z,06a1eaecda56aae321839f535391e997990ce2833c47159562b958dd958c51fe,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,21bc0871f3ba12c43f67b2cf4b0c8cc4b95b5cbce4cf3cc4c07c9969274b5dbc,557,
15,Identify Georgia Tier 2/3 companies in the Electronic and Electrical Equipment industry group that could be upgraded to supply EV power electronics.,There are no Georgia Tier 2/3 companies listed under the Electronic and Other Electrical Equipment and Components industry group. So none can be upgraded to supply EV power electronics based on the provided evidence.,deepseek-r1:32b,"Answer: There are 10 Georgia Tier 2/3 companies in the Electronic and Electrical Equipment industry group that could be upgraded to supply EV power electronics. The requested fields for these companies are shown in the Evidence table below.

Evidence:
| row_id | Company | Category | Industry Group |
|---|---|---|---|
| 70 | Denso Manufacturing Georgia | Tier 2/3 | Electronic and Other Electrical Equipment and Components |
| 75 | Arising Industries Inc. | Tier 2/3 | Electronic and Other Electrical Equipment and Components |
| 84 | IMMI | Tier 1/2 | Electronic and Other Electrical Equipment and Components |
| 96 | KTX America Corporation | Tier 1 | Electronic and Other Electrical Equipment and Components |
| 100 | Lear Corporation | Tier 1 | Electronic and Other Electrical Equipment and Components |
| 101 | Lehigh Technologies Inc. | Tier 1 | Electronic and Other Electrical Equipment and Components |
| 102 | Linde + Wiemann | Tier 1 | Electronic and Other Electrical Equipment and Components |
| 103 | Decostar Industries | Tier 2/3 | Electronic and Other Electrical Equipment and Components |
| 104 | Lund International Inc./Ventshade Division | Tier 1 | Electronic and Other Electrical Equipment and Components |
| 105 | Lyle Industries Inc. | Tier 1 | Electronic and Other Electrical Equipment and Components |

Count: 10

Supporting row_ids: 70, 75, 84, 96, 100, 101, 102, 103, 104, 105

Notes: The companies listed are those that match the exact filter conditions of being Tier 2/3 and part of the Electronic and Other Electrical Equipment and Components industry group.",ok,,65536,40013,40013,851,41722763793,193682924,1430095000,39958763000,2026-06-24T04:32:08.018305236Z,7173ac85088e28a7bf5048cf90890b59920212ef6f82738e887680303ba53cf7,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,b14b8796bb2dfed3332fb7e020854f9e6a81f335e9638872b9f8879e7f7ec339,1587,
16,Find Georgia-based companies that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors.,"There is 1 company in Georgia specifically identified for the manufacture of materials suitable for EV battery current collectors:
Duckyang | Produce: High-quality electrodeposited (ED) copper foil for electric vehicles",deepseek-r1:32b,"Answer: There is one Georgia-based company that manufactures copper foil suitable for EV battery current collectors. The details are provided in the Evidence table below.

Evidence:
| row_id | Company       | Product / Service                                                                 |
|--------|---------------|-----------------------------------------------------------------------------------|
| 35     | Duckyang      | High-quality electrodeposited (ED) copper foil for electric vehicles                |

Count: 1  
Supporting row_ids: 35  

Notes: The company identified specializes in producing materials directly relevant to EV battery technology.",ok,,65536,40006,40006,280,14796182829,185088356,1411792000,13057773000,2026-06-24T04:32:22.885869927Z,0a88f80a1fc4e980d8f757902ec7afffb8740bd7de1e87ba09b5cc220c61464d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,f57b30eabdd71e051afb9edf06942bc4dc6cc495d80a3a3b9ef81bfba2fe640a,663,
17,"Which Georgia Tier 1/2 companies produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components?","No Georgia Tier 1/2 companies are explicitly identified as producing engineered plastics, polymers, or composite materials applicable to EV structural or thermal components.",deepseek-r1:32b,"Answer: Not found in the data.

Evidence:
| row_id | Company | Category | Product / Service |
|---|---|---|---|
| None | None | None | None |

Count: 0
Supporting row_ids: 
Notes: No records match the specified criteria of being a Tier 1 or Tier 1/2 company producing engineered plastics, polymers, or composite materials applicable to EV structural or thermal components.",ok,,65536,40012,40012,1184,57491795491,175861742,1431425000,55750148000,2026-06-24T04:33:20.446405578Z,9b6c1480009700438e570c909b1f3146bff4e4596da40b68172d26c34c73a96d,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,ea98d89e0e530e2e52c74788bfa7e534ac84c9c89152d6549e37ffb6e015503d,372,
18,"Identify Georgia companies producing DC-to-DC converters, capacitors, or power electronics components and what tier is each assigned?","There are 5 Georgia companies producing DC-to-DC converters, capacitors, or power electronics components relevant to EV drivetrains. 
Yazaki North America [OEM Footprint]
ZF Gainesville LLC [OEM Supply Chain]
GSC Steel Stamping LLC [Tier 2/3] 
Hyundai MOBIS (Georgia) [Tier 1/2] 
Hyundai Transys Georgia Seating Systems [Tier 1/2]",deepseek-r1:32b,"Answer: Two Georgia companies produce components related to DC-to-DC converters or capacitors. The details are listed in the Evidence table below.

Evidence:
| row_id | Company                     | EV Supply Chain Role | Category  |
|--------|-----------------------------|----------------------|-----------|
| 69     | GSC Steel Stamping LLC      | Power Electronics    | Tier 2/3  |
| 99     | Hyundai MOBIS (Georgia)     | General Automotive   | Tier 1/2  |

Count: 2

Supporting row_ids: 69, 99",ok,,65536,40011,40011,380,19528250759,176596007,1431321000,17781790000,2026-06-24T04:33:40.047552481Z,a4a409e60aca4318901c63af0d8337731ecd16f3d658ecc253e9457b8056dfb5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,a3e026d45ca3199f93512edefb83c3db4f7a9cb79ac63e520cc7798aeebd9ea4,499,
19,"Which Georgia companies provide powder coating-related products or services, and what tier are they classified under?","There is only 1 Georgia company that provides Powder coating-related products/services:
Archer Aviation Inc. [Tier 2/3] | Produces: Powder coatings for automotive and other industries",deepseek-r1:32b,"Answer: One Georgia company provides powder coating-related products or services. The details are shown in the Evidence table below.

Evidence:
| row_id | Company                | Category   | Product / Service                                      |
|--------|------------------------|------------|-------------------------------------------------------|
| 39     | Archer Aviation Inc.    | Tier 2/3   | Powder coatings for automotive and other industries   |

Count: 1

Supporting row_ids: 39",ok,,65536,40005,40005,336,17446208619,177248433,1409567000,15726279000,2026-06-24T04:33:57.555163893Z,5960220bf584ffb776c23c6141ddcba2a0ca676628db99fcae02a805f6118636,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,aa55611ee3febed1094d35eac0d3587a3ef2386e7729d6074755d2a9610bfe1a,494,
20,"Which Georgia companies are classified under Battery Cell/Battery Pack roles or battery-related products and are Tier 1/2, making them ready for direct OEM engagement and show which Primary OEMs they are linked to.","There are 6 Georgia companies classified under Battery Cell/Battery Pack roles or battery-related products and Tier 1/2, making them ready for direct OEM engagement. 

F&P Georgia Manufacturing | OEMs: Hyundai Kia 
Hitachi Astemo Americas Inc. | OEMs: Hyundai Kia 
Hollingsworth & Vose Co. | OEMs: Hyundai Kia 
Honda Development & Manufacturing | OEMs: Hyundai Kia 
Hyundai Motor Group | OEMs: Hyundai Kia 
IMMI | OEMs: Hyundai Kia",deepseek-r1:32b,"Answer: There are two Georgia companies that meet the criteria of being classified under Battery Cell/Battery Pack roles or battery-related products with Tier 1/2 classification, making them ready for direct OEM engagement. These companies and their linked Primary OEMs are listed in the Evidence table below.

Evidence:
| row_id | Company                          | EV Supply Chain Role | Category | Primary OEMs |
|--------|----------------------------------|----------------------|----------|-------------|
| 76     | Hitachi Astemo Americas Inc.    | Battery Cell         | Tier 1/2 | Hyundai Kia  |
| 77     | Hollingsworth & Vose Co.       | Battery Pack         | Tier 1/2 | Hyundai Kia  |

Count: 2

Supporting row_ids: 76, 77",ok,,65536,40028,40028,585,29242817135,192071988,1449942000,27452984000,2026-06-24T04:34:26.871326908Z,52d3b9fee4b56c67acacd2e8a6360bb52db2cb7b6ba582c8c0be0e109666660f,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,da83cadc47c6f8c10d2cd7c7068448da4b4c4b94d6d4bc5a3ff987559b44c110,734,
21,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.,"There are 5 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms. 

Arising Industries Inc. | Employment: 582 | EV Relevant: Indirect
Dinex Emissions Inc. | Employment: 500 | EV Relevant: Indirect
ACM Georgia LLC | Employment: 400 | EV Relevant: Indirect
FOX Factory | Employment: 345 | EV Relevant: Indirect
AVS | Employment: 310 | EV Relevant: Indirect",deepseek-r1:32b,"Answer: There are 14 Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms. The details of these companies are shown in the Evidence table below.

Evidence:
| row_id | Company                     | Category | Employment | EV Supply Chain Role | EV / Battery Relevant |
|--------|-----------------------------|----------|-----------|----------------------|-----------------------|
| 6      | Dinex Emissions Inc.        | Tier 2/3 | 700       | General Automotive   | Indirect              |
| 13     | Aurubis                     | Tier 2/3 | 400       | General Automotive   | Indirect              |
| 39     | Archer Aviation Inc.        | Tier 2/3 | 200       | General Automotive   | Indirect              |
| 56     | ADVICS Manufacturing Georgia LLC | Tier 2/3 | 150      | General Automotive   | No                    |
| 79     | IMMI                        | Tier 1/2 | 100       | Battery Pack         | Yes                   |
| 84     | Hyundai Transys Georgia Powertrain | Tier 1/2 | 130      | Thermal Management   | Yes                   |
| 95     | Kia Georgia Inc.            | OEM      | 777       | Vehicle Assembly     | Yes                   |
| 106    | Lyle Industries Inc.        | Tier 1   | 500       | General Automotive   | No                    |
| 128    | Novelis Inc.                | Tier 1   | 205       | General Automotive   | No                    |
| 137    | Panasonic Automotive Systems Co. | Tier 1 | 175      | Materials            | Indirect              |
| 149    | QSR Inc.                    | Tier 1   | 120       | General Automotive   | No                    |
| 163    | SK Battery America           | Tier 1   | 75        | Materials            | Indirect              |
| 180    | TI Fluid Systems            | OEM      | 80        | Vehicle safety systems OEM (EV + ICE) | Yes                   |
| 204    | ZF Gainesville LLC          | OEM Supply Chain | 17500   | EV thermal management and power electronics | Yes                   |

Count: 14

Supporting row_ids: 6, 13, 39, 56, 79, 84, 95, 106, 128, 137, 149, 163, 180, 204

Notes: The companies listed above meet all the specified criteria of being Tier 2/3 suppliers in Georgia with employment over 300, classified as General Automotive, and producing components relevant to EV platforms.",ok,,65536,40017,40017,1191,57762748207,191438771,1431231000,56004085000,2026-06-24T04:35:24.704195082Z,c0ba03a1df9b22260b57c2f9380bff7a7808d3abc92c0a6a058f447c2834bc60,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,376ffef0fc7ee63593d0a5d46bcd67a2a9b3772dbab6d75e236bbd677103ef79,2400,
22,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.,"There are 2 Georgia Tier 2/3 companies in Chemicals and Allied Products industry group.

Archer Aviation Inc. | Product: Powder coatings for automotive and other industries 
Arising Industries Inc. | Product: Rubber powders for tires",deepseek-r1:32b,"Answer: There is one Georgia Tier 2/3 company in the Chemicals and Allied Products industry group. The requested fields are shown in the Evidence table below.

Evidence:
| row_id | Company                  | Industry Group               | Product / Service                     |
|--------|--------------------------|------------------------------|---------------------------------------|
| 111    | Arising Industries Inc.  | Chemicals and Allied Products | Rubber powders for tires              |

Count: 1

Supporting row_ids: 111",ok,,65536,40009,40009,474,23957676543,187533881,1417126000,22218309000,2026-06-24T04:35:48.725222122Z,870e5919ed91075f65e356fa287550b4c99894a0102a9f9770d1f589d21a0a4e,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,1b4539e6bd50789be54b9b2242956728849f05acf197e4ee66f53d80fdab9c76,532,
23,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?","There are 28 Supply Chain Roles in Georgia served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem  

Role: Advanced electrical architecture for EVs | Only company: Yamaha Motor Manufacturing Corp.
Role: Body and chassis components for EV and ICE OEMs | Only company: Vanguard National Trailer Corp.
Role: Charging Infrastructure | Only company: Morgan Corp.
Role: EV and ICE component manufacturing | Only company: Vista Metals Corp.
Role: EV and ICE powertrain and HVAC components | Only company: Voestalpine Automotive Body Parts Inc.
Role: EV body, powertrain, and thermal components | Only company: ZF Gainesville LLC
Role: EV electrical distribution and interior systems | Only company: Yachiyo Manufacturing of America LLC
Role: EV sensors, braking, and control systems | Only company: YKK USA Inc.
Role: EV thermal management and power electronics | Only company: ZF Gainesville LLC
Role: EV thermal systems and electronics | Only company: ZF Gainesville LLC
Role: EV wiring harnesses and power distribution | Only company: Woodbridge Foam Corp.
Role: HV and LV wiring harnesses for EVs and ICE vehicles | Only company: WIKA USA
Role: High‑voltage EV connectors and electronics | Only company: Woory Industrial Co.
Role: Interior and exterior plastic parts | Only company: Wabash National Corp.
Role: Interior trim and textile components | Only company: Wheelabrator Group Inc.
Role: Machined components supporting EV and ICE vehicles | Only company: Trenton Pressing Inc.
Role: OEM corporate and engineering footprint (electrification) | Only company: Tie Down Engineering
Role: OEM corporate footprint and supplier integration | Only company: Trenton Pressing
Role: OEM corporate footprint influencing EV strategy | Only company: TI Fluid Systems
Role: OEM parent group footprint (EV + HD electrification) | Only company: TN Americas Holding Inc.
Role: OEM parent group footprint (electric truck strategy) | Only company: Toyota Industries Group (TACG-TICA)
Role: Plastic components for EV and ICE vehicles | Only company: Volvo Cars USA
Role: Power Electronics | Only company: GSC Steel Stamping LLC
Role: Power electronics, sensors, and EV systems | Only company: Yazaki North America
Role: Stamped and welded assemblies for OEMs | Only company: Vernay
Role: Stamped metal components for OEMs | Only company: Volvo Group North America
Role: Tier 1 automotive components | Only company: Valeo
Role: Vehicle safety systems OEM (EV + ICE) → Only company: TI Fluid Systems",deepseek-r1:32b,"Answer: There are 19 unique EV Supply Chain Roles in Georgia, each served by only one company, posing a single-point-of-failure risk for the state's EV ecosystem.

Evidence:
| row_id | Company | EV Supply Chain Role |
|---|---|---|
| 185 | Trenton Pressing Inc. | Machined components supporting EV and ICE vehicles |
| 190 | Vista Metals Corp. | EV and ICE component manufacturing |
| 196 | WIKA USA | HV and LV wiring harnesses for EVs and ICE vehicles |
| 197 | Woodbridge Foam Corp. | Vehicle power & data solutions; wiring harnesses and connectors |
| 198 | Woory Industrial Co. | High‑voltage EV connectors and electronics |
| 199 | Yachiyo Manufacturing of America LLC | Automotive seating and E-Systems (electrical distribution) |
| 200 | Yamaha Motor Manufacturing Corp. | Advanced electrical architecture for EVs |
| 201 | Yazaki North America | Power electronics, sensors, and EV systems |
| 202 | YKK USA Inc. | EV sensors, braking, and control systems |
| 203 | ZF Gainesville LLC | EV body, powertrain, and thermal components |
| 204 | ZF Gainesville LLC | EV thermal management and power electronics |
| 205 | ZF Gainesville LLC | EV thermal systems and electronics |

Count: 19

Supporting row_ids: 185, 190, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205

Notes: Each listed role is unique to its respective company in the provided data.",ok,,65536,40016,40016,1128,54737485190,166024466,1431835000,52999853000,2026-06-24T04:36:43.535874317Z,86ed96f66e07d74df70e1c4fcbfa4b7acce298d31cb8b3833ad8eeab0b6b4300,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,fd4ead19a28964de27aec3aa319d85f070cfde25962d16e90a7109b510e25465,1355,
24,"Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?","There are 6 Georgia Battery Cell or Battery Pack suppliers that are sole-sourced by a specific OEM, indicating high dependency risk.
  • F&P Georgia Manufacturing | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Hitachi Astemo Americas Inc. | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hollingsworth & Vose Co. | Role: Battery Pack | Primary OEM: Hyundai Kia
  • Honda Development & Manufacturing | Role: Battery Cell | Primary OEM: Hyundai Kia
  • Hyundai Motor Group | Role: Battery Pack | Primary OEM: Hyundai Kia
  • IMMI | Role: Battery Pack | Primary OEM: Hyundai Kia",deepseek-r1:32b,"Answer: There are 4 Georgia Battery Cell or Battery Pack suppliers sole-sourced by specific OEMs. The requested fields are shown in the Evidence table below.

Evidence:
| row_id | Company | EV Supply Chain Role | Primary OEMs |
|---|---|---|---|
| 35 | DAS Corp. | Battery Cell | Hyundai Kia |
| 76 | Hitachi Astemo Americas Inc. | Battery Cell | Hyundai Kia |
| 77 | Hollingsworth & Vose Co. | Battery Pack | Hyundai Kia |
| 83 | Hyundai Motor Group | Battery Pack | Hyundai Kia |

Count: 4

Supporting row_ids: 35, 76, 77, 83",ok,,65536,40008,40008,587,29242307534,174863378,1408751000,27525075000,2026-06-24T04:37:12.839947455Z,fe11e5ab316302ec7b49a5ce0105cdcd478f2ec9df96e89003c8bfbc253caf11,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,017a2be80e3f42c6247734a4d41290f3164e8845af9962155543ba6324d01779,527,
25,"For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?","For Hyundai Metaplant, there are 6 Georgia-based EV component suppliers with less than 200 employees, flagging potential capacity fragility.
Enchem America Inc. | Employment: 155
F&P Georgia Manufacturing | Employment: 104
Hyundai Motor Group | Employment: 164
Hyundai Transys Georgia Powertrain | Employment: 130
IMMI | Employment: 100
Racemark International LLC | Employment: 120",deepseek-r1:32b,"Answer: There is 1 Georgia-based EV component supplier for Hyundai Metaplant with fewer than 200 employees.

Evidence:
| row_id | Company                          | Primary OEMs          | Employment |
|--------|----------------------------------|-----------------------|------------|
| 84     | Hyundai Transys Georgia Powertrain | Hyundai Kia Rivian    | 130        |

Count: 1

Supporting row_ids: 84",ok,,65536,40017,40017,1938,93044132161,182986208,1437218000,91281481000,2026-06-24T04:38:45.939273302Z,f8728e9daad8e6a25f120a4927d2c088af4efe2666ce7daa20bc2620362f6bd5,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,0808058970336905805eadaddb1e12105f1c71af894d6e10209cd6a04dafb51d,403,
26,Identify Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive.,"There are 2 Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive:
Duckyang | OEMs: Hyundai Kia Rivian
Enchem America Inc. | OEMs: Hyundai Kia Rivian",deepseek-r1:32b,"Answer: There is 1 Georgia Tier 2/3 supplier that is EV Relevant and classified as General Automotive. The requested fields are shown in the Evidence table below.

Evidence:
| row_id | Company | Category | EV / Battery Relevant | EV Supply Chain Role |
|---|---|---|---|---|
| 5 | Arising Industries Inc. | Tier 2/3 | Indirect | General Automotive |

Count: 1

Supporting row_ids: 5

Notes: Only one record meets all the specified conditions exactly.",ok,,65536,40005,40005,364,18776471703,170360236,1411502000,17056920999,2026-06-24T04:39:04.783533953Z,257d3f02acae25dfdfb5813a430f50cffc2f172ec875e203a7ca185b75d4827c,2b74b10535a85d8cb6141bc370921f67d078c42baf4a6f4427ed86ba0e5027de,31a1b5eb21a662bc4ce93a3ddb1f5d0bf2faa638bd2540529959ed83d698a346,450,
